week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,synopsis,start_date
1985-06-09,1,3915937.0,Sunday in the Park with George,Booth Theatre,153364.0,,31.43,,4880,771,0.7912,8,0,"This Pulitzer Prize-winning musical follows painter Georges Seurat in the months leading up to the completion of his most famous painting, A Sunday Afternoon on the Island of La Grande Jatte. Consumed by his need to “finish the hat,” Seurat alienates the French bourgeoisie, spurns his fellow artists, and neglects his lover Dot, not realizing that his actions will reverberate over the next 100 years.",1984-04-02
1985-06-09,1,3915937.0,The King and I,Broadway Theatre,407169.0,,40.84,,9969,1765,0.706,8,0,"Welsh schoolteacher Anna Leonowens travels from England to Siam to serve as governess to the king's many children. Their clash of wills and the lessons they learn from each other are examined in this Rodgers and Hammerstein musical, based on Leonowens's account of her experiences.",1984-12-26
1985-06-09,1,3915937.0,The Odd Couple,Broadhurst Theatre,91056.0,,24.17,,3768,1181,0.3988,0,8,Two suddenly single pals — a sloppy sportswriter and a fastidious news writer — strain their friendship by turning roommates and unconsciously repeating the same mistakes they made in the marriages they just left.,1985-06-04
1985-06-09,1,3915937.0,The Tap Dance Kid,Minskoff Theatre,178556.0,,26.78,,6667,1621,0.5141,8,0,"A young boy from an upper-middle-class black family nurses a dream to become a tap dancer, with the encouragement of his uncle and despite the disapproval of his father.",1983-11-16
1985-09-08,14,2474396.0,Song and Dance,Royale Theatre,118201.0,,32.09,,3684,1069,0.6892,0,5,,
1985-09-15,15,2844860.0,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,66360.0,,12.83,,5172,1068,0.9685,0,5,"Lily Tomlin plays multiple roles in Jane Wagner's one-woman play, a comedic look at and critique of contemporary American society.",
1985-09-22,16,2958210.0,The Iceman Cometh,Lunt-Fontanne Theatre,45466.0,,16.02,,2838,1511,0.9391,0,2,"Set in the summer of 1912 at Harry Hope's saloon on New York's lower west side, this is O'Neill's classic story of a freespending, boisterous salesman who compels his fellow barflies to confront their pipe dreams.",
1985-09-22,16,2958210.0,The Marriage of Figaro,Circle in the Square Theatre,9840.0,,8.17,,1204,602,0.6667,0,3,"A Count's valet prepares to marry the Countess's chambermaid — until it becomes clear the Count wishes to revive an old law that will allow him to take advantage of the bride before the wedding. The valet's schemes to thwart the Count show the growing French endorsement of an aristocracy of merit and wits rather than birth, in Pierre Beaumarchais's 1784 play.",
1985-10-13,19,4054665.0,Tango Argentino,Mark Hellinger Theatre,300000.0,,33.33,,9000,1603,0.7018,7,1,A century of the tango is celebrated in an evening of music and dance performed by 30 of Argentina's finest.,
1985-10-20,20,3951350.0,The Nerd,Helen Hayes Theatre,7500.0,,42.86,,175,499,0.1169,0,3,"Willum’s birthday party is about to get a jolt of excitement. Rick Steadman, a fellow ex-soldier who had saved Willum’s life in Vietnam, but who he actually never met, has decided to pop by for a visit. Delighted at first, Willum’s enthusiasm wanes when he finds out that Rick is not only socially inept, but also never plans to leave! Desperate to get him out of the house, Willum must hatch an outrageous plan to rid his life of this wacky GI who came to dinner!",
1985-11-10,23,3934418.0,The Boys of Winter,Biltmore Theatre,54051.0,,19.74,,2738,499,0.6859,0,8,Seven marines preparing for a mission in Vietnam debate the causes and justifications of the war.,
1985-11-17,24,3852479.0,The Mystery of Edwin Drood,Imperial Theatre,142107.0,,24.51,,5798,1454,0.4985,0,8,"In the musical adaptation of Charles Dickens's last, unfinished novel, the audience gets to decide who murdered the mysterious orphan Edwin Drood, with the musical presented in the style of a Victorian music hall, with a master of ceremonies, a woman playing Drood and other conventions of the period.",
1985-11-24,25,3769079.0,I'm Not Rappaport,Booth Theatre,115436.0,,23.28,,4959,785,0.7896,8,0,"A lifelong radical and world-class kibitzer, retiree Nat Moyer spends his afternoons spinning outrageous yarns that both intrigue and infuriate fellow octogenarian Midge Carter, the half-blind building superintendent with whom Nat shares his Central Park bench.",
1985-12-01,26,4822918.0,Blood Knot,John Golden Theatre,44326.0,,19.32,,2294,805,0.7124,0,4,"Two half-brothers, one of whom appears black and one of whom appears white, live together in a shack outside South Africa's Port Elizabeth, enacting daily routines and games that reveal their dangerous codependence.",
1985-12-01,26,4822918.0,Hay Fever,Music Box Theatre,33885.0,,21.1,,1606,1110,0.3617,0,4,"Members of a theatrical family each invite a guest for a weekend on their country estate, leading to many complications and clashes between the culture of the theatre and the culture of the rest of the world.",
1985-12-01,26,4822918.0,Jerry's Girls,St. James Theatre,175288.0,,20.1,,8721,1621,0.6725,0,8,"A group of female performers pay tribute to the song catalogue of Jerry Herman, with tunes from Hello, Dolly!, Mame, La Cage aux Folles, Mack and Mabel and more.",
1985-12-01,26,4822918.0,Wind in the Willows,Nederlander Theatre,68740.0,,19.23,,3574,1182,0.432,0,7,"The adventures of the animals in the classic Kenneth Grahame children's book, including the reckless Toad, the egotistical Rat and the shy, bookish Mole, are musicalized by Jane Iredale, William Perry and Roger McGough.",
1985-12-15,28,4169643.0,Benefactors,Brooks Atkinson Theatre,101291.0,,24.63,,4113,1080,0.7617,0,5,"An architect's decision to build a development in a slum in South London is mocked by his journalist friend, as both men and their wives look at the state of their ideals and their marriages.",
1985-12-15,28,4169643.0,Corpse!,Helen Hayes Theatre,21300.0,,42.6,,500,499,0.2004,0,5,,
1986-01-12,32,3809728.0,Lillian,Ethel Barrymore Theatre,20218.0,,16.5,,1225,1088,0.563,0,2,,
1986-01-12,32,3809728.0,The Caretaker,Circle in the Square Theatre,14855.0,,16.9,,879,666,0.33,0,4,"A vagabond enters and changes the lives of two brothers who live together in a cluttered London apartment, in this early work from Harold Pinter.",
1986-01-19,33,4111558.0,Jerome Kern Goes to Hollywood,Ritz Theatre,53223.0,,18.0,,2957,928,0.5311,0,6,Four performers sing a selection of Jerome Kern songs that appeared in Hollywood films.,
1986-01-19,33,4111558.0,Uptown...It's Hot!,Lunt-Fontanne Theatre,60310.0,,18.3,,3296,1472,0.4478,0,5,"The history of 20th-century African-American pop music, from jazz to Motown to rap, is showcased in this musical revue.",
1986-03-02,39,3156411.0,Precious Sons,Longacre Theatre,51056.0,,13.7,,3727,1092,0.4266,0,8,"A young, budding actor is offered a part in a touring company of A Streetcar Named Desire — and the chance to escape the crumbling marriage of his overworked father and nagging mother — in George Furth's family drama.",
1986-03-09,40,3017183.0,Execution of Justice,Virginia Theatre,20693.0,,12.36,,1674,1149,0.3642,0,4,"Emily Mann's play examines the 1978 trial of Dan White, a member of the San Francisco Board of Supervisors who murdered Harvey Milk, a fellow supervisor who was openly gay, and the city's mayor, George Moscone.",
1986-03-30,43,3991705.0,So Long on Lonely Street,Jack Lawrence Theatre,13442.0,,11.1,,1211,499,0.4854,0,5,Family members gather at the fading family home in Atlanta for the funeral of Aunt Pearl and the reading of her will.,
1986-03-30,43,3991705.0,Social Security,Ethel Barrymore Theatre,80632.0,,22.02,,3661,1054,0.5789,0,6,An art gallery owner and her husband are thrown into a panic when her mother intimates that she may be living with them for an extended period.,
1986-03-30,43,3991705.0,"The Flying Karamazov Brothers ""Juggling and Cheap Theatrics""",Vivian Beaumont Theater,0.0,,0.0,,0,1105,0.0,0,4,,
1986-04-06,44,3632735.0,Big Deal,Broadway Theatre,142591.0,,29.06,,4907,1741,0.5637,0,5,"A failed boxer joins a group of small-time criminals who plan to rob a Chicago apartment, in this Depression-era musical featuring a score of the era's standards with book, direction and choreography by Bob Fosse.",
1986-04-06,44,3632735.0,Loot,Music Box Theatre,36585.0,,16.6,,2204,1010,0.4364,0,5,"In this British farce, a teenager and his friend rob a bank and hide the loot in the teen's mother's coffin, but the arrival of an inspector sends their hapless plans into chaos.",
1986-04-13,45,3409648.0,The Boys in Autumn,Circle in the Square Theatre,13856.0,,17.13,,809,604,0.3349,0,4,"Tom Sawyer and Huck Finn reunite in 1920s Hannibal, years after their boyish adventures, hashing over the good old days and revealing surprising secrets.",
1986-04-20,46,3727500.0,Sweet Charity,Minskoff Theatre,131419.0,,42.59,,3086,1621,0.238,0,8,"A New York taxi dancer is open-hearted but unlucky in love, until she meets a strait-laced claustrophobe and nurses him through an elevator jam, in this musical adaptation of the Federico Fellini film The Nights of Cabiria.",
1986-04-20,46,3727500.0,The Petition,John Golden Theatre,43262.0,,14.02,,3086,805,0.6389,0,6,"A retired British general's wife joins a public protest against nuclear armaments, prompting them to examine the divisions in their politics and in their married life.",
1986-04-27,47,3822705.0,Long Day's Journey Into Night,Broadhurst Theatre,75297.0,,19.17,,3928,1186,0.552,0,6,"The Tyrone family — the miserly actor father, the grasping mother addicted to morphine, the alcoholic older son and the tubercular younger son — come to grips with their twisted love for one another in Eugene O'Neill's Pulitzer Prize and Tony Award-winning play.",
1986-05-04,48,3964216.0,The House of Blue Leaves,Plymouth Theatre,136010.0,,18.47,,7362,1088,0.8458,8,0,"On the day in 1965 that the Pope visits New York and masses of people line the streets in adulation, Artie, a zookeeper living in Sunnyside, Queens, thinks its time for his life to be blessed, too. He desperately wants to escape his lower middle-class existence and become a popular singer and songwriter, but his life is complicated by an ambitious mistress, a crazy wife and a bomb-making son.",
1986-06-22,3,3767289.0,Arsenic and Old Lace,46th Street Theatre,51156.0,,16.18,,3162,1404,0.4504,0,5,"A drama critic must deal with his eccentric family, including two sweet aunts who cheerfully poison elderly men with elderberry wine.",
1986-06-22,3,3767289.0,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,10000.0,,8.33,,1200,499,0.3006,8,0,"The Swiss mime trio Mummenschanz performs a show dealing with light, darkness and objects attempting to replace a person's ""missing"" head.",
1986-07-20,7,3716807.0,Cuba and His Teddy Bear,Longacre Theatre,123524.0,,22.64,,5457,1096,0.9958,5,0,A good-hearted Cuban drug dealer on the Lower East Side must deal with his rebellious teenage son.,
1986-07-27,8,3726074.0,Honky Tonk Nights,Biltmore Theatre,12271.0,,39.58,,310,499,0.1553,0,4,"A black vaudeville troupe moves from Hell's Kitchen to Harlem, with its star duo getting some additional opportunities from white show business that require personal compromise and threaten to tear them apart.",
1986-08-03,9,3677956.0,Me and My Girl,Marquis Theatre,100571.0,,25.89,,3884,1592,0.6099,0,4,"Unsophisticated Cockney Bill Snibson finds out he is the long-lost Earl of Hereford, and must choose between fitting in with proper society or losing his girl, fishmonger's assistant Sally Smith.",
1986-08-10,10,4266704.0,Rags,Mark Hellinger Theatre,184516.0,,22.15,,8329,1603,0.7423,0,7,"In this musical by Charles Strouse, Stephen Schwartz and Joseph Stein, Jewish immigrants in 1910 discover that America does not deliver what they thought it promised even as they find romance, fight for labor equality, and experience disappointment and tragedy.",
1986-08-24,12,4587206.0,The Life and Adventures of Nicholas Nickleby,Broadhurst Theatre,202574.0,,67.59,,2997,1107,0.6768,1,3,"David Edgar dramatizes Charles Dickens' novel as a two-part, eight-and-a-half-hour play, detailing the efforts of young, fatherless Nicholas to provide for his mother and sister, despite the obstacles provided by his distrusting uncle Ralph and Wackford Squeers, the odious schoolmaster who is his initial employer.",
1986-09-21,16,4044952.0,You Never Can Tell,Circle in the Square Theatre,31080.0,,13.69,,2270,682,0.8321,0,4,,
1986-10-05,18,3571536.0,Raggedy Ann,Nederlander Theatre,23633.0,,11.39,,2075,1158,0.448,0,4,A sick child's doll comes to life and brings her through a nightmarish fantasy world to the Doll Doctor to help her get well.,
1986-10-12,19,3967843.0,Into the Light,Neil Simon Theatre,23173.0,,16.14,,1436,1436,0.3333,0,3,"An American physicist becomes obsessed with an expedition to determine whether the Shroud of Turin, said to contain an imprint of Christ's face, is real or fake.",
1986-10-12,19,3967843.0,Rowan Atkinson at the Atkinson,Brooks Atkinson Theatre,28611.0,,16.48,,1736,1080,0.2296,0,7,British comedian Rowan Atkinson performs an evening of sketch comedy with a focus on scatological humor.,
1986-10-19,20,3909550.0,A Little Like Magic,Lyceum Theatre,20000.0,,10.0,,2000,919,0.0,0,4,"The Canadian puppeteer troupe Famous People Players manipulate puppet versions of well-known figures, using disembodied human limbs and special effects.",
1986-10-19,20,3909550.0,Flamenco Puro,Mark Hellinger Theatre,150000.0,,30.0,,5000,1603,0.3899,5,3,A group of Spanish gypsies perform the flamenco songs and dances of their heritage.,
1986-11-02,22,3379049.0,The Front Page,Vivian Beaumont Theater,31630.0,,15.73,,2011,1108,0.363,0,5,"A managing editor of a Chicago newspaper fights to keep his star reporter on the story of a condemned anarchist's jailbreak, when the reporter is ready to quit and get married.",
1986-11-09,23,3979725.0,Oh Coward!,Helen Hayes Theatre,20000.0,,11.11,,1800,499,0.4509,0,8,"Roderick Cook conceives, directs and stars in this revue of songs, dramatic scenes and other excerpts from the writings of Noël Coward.",
1986-11-16,24,3808702.0,Smile,Lunt-Fontanne Theatre,95356.0,,21.37,,4462,1488,0.9996,0,3,,
1986-11-30,26,4493604.0,Broadway Bound,Broadhurst Theatre,202977.0,,28.1,,7224,1186,0.7614,0,8,"In the third and last play of Neil Simon's Brighton Beach trilogy, Eugene Jerome (based on Simon) and his brother deal with their parents' crumbling marriage as they start careers as comedy writers.",
1986-12-14,28,3812903.0,Wild Honey,Virginia Theatre,59652.0,,19.69,,3030,1260,0.6012,0,4,"A provincial Russian schoolteacher struggles to remain faithful to his wife, despite the attentions of three other women, in Michael Frayn's adaptation of Anton Chekhov's first known play.",
1986-12-21,29,3218987.0,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,57338.0,,14.33,,4002,1072,0.5333,0,7,"Jackie Mason brings an evening of Jewish-themed, politically barbed standup to Broadway.",
1986-12-28,30,4405477.0,Stepping Out,John Golden Theatre,54305.0,,18.84,,2883,801,0.5999,0,6,A group of amateur dancers meet once a week and squabble through rehearsals for their big performance at a charity pageant.,
1986-12-28,30,4405477.0,Sweet Sue,Royale Theatre,90060.0,,26.16,,3442,1010,0.852,0,4,A WASP-y married woman debates with her alter ego over her attraction to her son's college roommate.,
1987-02-08,36,2706115.0,Stardust,Biltmore Theatre,32449.0,,12.48,,2601,890,0.5845,0,5,"Six performers sing songs with lyrics by Mitchell Parrish, including ""Sweet Lorraine,"" ""Sophisticated Lady,"" ""Stardust"" and many other classic standards.",
1987-02-15,37,3370871.0,Coastal Disturbances,Circle in the Square Theatre,18407.0,,15.39,,1196,604,0.9901,0,2,"A photographer romancing a lifeguard, two former college roommates and an older married couple vacation on a private New England beach and confront the possibilities of their lives ahead.",
1987-02-15,37,3370871.0,Death and the King's Horseman,Vivian Beaumont Theater,39389.0,,13.66,,2884,1108,0.6507,0,4,A Nigerian chief prepares to commit suicide as a ritual means of joining his predecessor in the next world — until a British commanding officer intervenes with the argument that this act violates his country's code of conduct.,
1987-03-01,39,3464219.0,Les Miserables,Imperial Theatre,69690.0,,39.98,,1743,1752,0.9949,0,1,,
1987-03-01,39,3464219.0,Starlight Express,Gershwin Theatre,420170.0,,36.55,,11497,1803,0.9109,0,7,"Little steam engine Rusty enters a cross-country race against the flashier trains Greaseball and Electra, hoping to impress pretty sidecar Pearl, in this musical look at a fantasy train world from Andrew Lloyd Webber and Richard Stilgoe.",
1987-03-15,41,4522505.0,Blithe Spirit,Neil Simon Theatre,201931.0,,24.38,,8282,1366,0.7579,0,8,,
1987-03-22,42,4644462.0,Fences,46th Street Theatre,71713.0,,13.03,,5504,1276,0.5392,0,8,"Troy Maxson, a former baseball player in the Negro Leagues now reduced to collecting trash, must deal with his headstrong football-player son and his wife, who reevaluates their marriage when Troy comes home with the baby he fathered with another woman.",
1987-03-22,42,4644462.0,Safe Sex,Lyceum Theatre,59461.0,,17.95,,3313,919,0.6008,0,6,A gay man nurses his lover through AIDS and must meet the lover's wife and son after he dies.,
1987-04-05,44,4530629.0,A Month of Sundays,Ritz Theatre,35612.0,,13.24,,2690,954,0.4028,0,7,A crotchety senior citizen faces his old age and lingering family problems in a Westchester retirement home.,
1987-04-05,44,4530629.0,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,21746.0,,19.11,,1138,1120,0.2032,0,5,"Barbara Cook returns to Broadway for an evening of classic and contemporary songs from the musical theatre and the Great American Songbook, along with some backstage anecdotes.",
1987-04-05,44,4530629.0,The Mikado,Virginia Theatre,106550.0,,19.62,,5430,1204,0.5637,5,3,,
1987-04-05,44,4530629.0,The Musical Comedy Murders of 1940,Longacre Theatre,50704.0,,13.71,,3698,1096,0.5623,0,6,"A backers' audition for a new musical on a suburban estate turns deadly, with plenty of confusing murders and knotty plots to unravel, in John Bishop's comedic thriller.",
1987-04-12,45,4730970.0,Sleight of Hand,Cort Theatre,70548.0,,12.13,,5814,1084,0.6704,0,8,A magician develops a new trick that proves dangerous in Jon Pielmeier's suspense thriller.,
1987-04-12,45,4730970.0,The Regard of Flight,Vivian Beaumont Theater,35673.0,,14.42,,2474,1090,0.2837,1,7,"Creator Bill Irwin stars in an evening of physical comedy in the vaudeville tradition, featuring costars M.C. O'Connor and Doug Skinner.",
1987-04-19,46,5483530.0,All My Sons,John Golden Theatre,16769.0,,15.24,,1100,793,0.2774,0,5,"Golden Globe winner Annette Bening and Tony Award winner Tracy Letts star in a new revival of Arthur Miller's All My Sons, directed by Tony Award winner Jack O'Brien. Bening returns to Broadway after her Tony nominated debut in 1987's Coastal Disturbances. Letts, a Pulitzer Prize- and Tony Award-winning playwright (August: Osage County), won a Tony Award in 2013 for his performance as George in Who's Afraid of Virginia Woolf?. All My Sons will be the latest in Roundabout Theatre Company's long history with Miller, following productions of The Price, After the Fall, The Man Who Had All the Luck, The Crucible, and A View from the Bridge.",
1987-04-19,46,5483530.0,Asinamali!,Jack Lawrence Theatre,19601.0,,16.91,,1159,499,0.2903,0,8,"Five prisoners in a South African jail recount the circumstances that led to their imprisonment through dialogue, song and dance.",
1987-04-19,46,5483530.0,Pygmalion,Plymouth Theatre,166859.0,,26.24,,6359,1102,0.7213,0,8,"In George Bernard Shaw's play, based on a classical myth, a blustering phonetics professor bets that he can turn a Cockney flower girl into a passable society lady in three months.",
1987-04-26,47,5432436.0,Les Liaisons Dangereuses,Music Box Theatre,125974.0,,25.46,,4947,968,0.8518,0,6,"Former lovers, La Marquise de Merteuil and Le Vicomte de Valmont compete in games of seduction and revenge. These merciless aristocrats toy with the hearts and reputations of innocents. Merteuil incites Valmont to corrupt the convent-educated Cecile de Volanges before her wedding night but Valmont has other designs. His target is the peerlessly virtuous and happily married Madame de Tourvel.",
1987-05-17,50,5199978.0,The Comedy of Errors,Vivian Beaumont Theater,84918.0,,13.44,,6317,1087,0.7264,0,8,"A well-born man from ancient Syracuse and his slave search for their long-lost brothers in Ephesus, causing confusion with their various spouses and love interests along the way, in William Shakespeare's farce.",
1987-06-28,4,4849820.0,Broadway,Royale Theatre,43747.0,,14.25,,3071,1078,0.407,4,3,,
1987-06-28,4,4849820.0,Dreamgirls,Ambassador Theatre,108697.0,,23.22,,4681,1085,0.5393,1,7,"An opportunistic show business promoter sets the career of a female trio of black singers soaring as 1960s Motown music becomes popular with both white and black audiences, necessitating the overweight lead singer's demotion in favor of a more glamorous singer who had previously sung backup.",
1987-08-09,10,4337879.0,Sherlock's Last Case,Nederlander Theatre,19696.0,,17.68,,1114,1206,0.9237,0,1,"Dr. Watson gives us the truth about Arthur Conan Doyle's legendary detective Sherlock Holmes — he is a self-absorbed, egotistical tyrant in private, even as he is tested once again to solve the case of ""the perfect murder.""",
1987-09-13,15,3869250.0,Anything Goes,Vivian Beaumont Theater,83795.0,,20.5,,4088,1050,0.9733,0,4,"An evangelist-turned-nightclub singer, a lovelorn stockbroker wooing a lovely debutante, the debutante's British lord fiancé, and a gangster disguised as a minister all turn up on a luxury cruise liner to sing, dance and romance.",
1987-09-20,16,4258763.0,Roza,Royale Theatre,157637.0,,26.45,,5960,1024,0.7275,0,8,"A former prostitute and concentration-camp survivor takes care of the children of prostitutes in Paris, including one boy who is searching for his real parents.",
1987-10-04,18,4119889.0,Into the Woods,Martin Beck Theatre,228403.0,,29.57,,7724,1282,0.7531,0,8,"A childless baker and his wife endeavor to lift their family curse by journeying into the woods, where they encounter Rapunzel (and her witchly ""mother""), Cinderella, Jack (of Beanstalk fame), Little Red Riding Hood and other classic fairy tale characters, and they all must learn the responsibility that comes with getting what you want.",
1987-10-04,18,4119889.0,Late Nite Comic,Ritz Theatre,21371.0,,10.01,,2135,898,0.5944,0,4,"A standup comic and an aspiring dancer have an on-again, off-again romance through their careers' ups and downs.",
1987-10-11,19,4960352.0,Burn This,Plymouth Theatre,68112.0,,17.44,,3905,1079,0.7238,0,5,"Thirty years after it first premiered at Circle Repertory Company, Lanford Wilson’s acclaimed play Burn This is getting its first-ever Broadway revival in a production helmed by Tony winner Michael Mayer (Spring Awakening, Hedwig and the Angry Inch) starring three-time Emmy Award nominee Adam Driver and Golden Globe Award winner and Emmy nominee Keri Russell.",
1987-10-11,19,4960352.0,Cabaret,Minskoff Theatre,268624.0,,32.99,,8143,1425,0.8163,0,7,"A cast of six performs excerpts from William Shakespeare's poetry, set to music by Lance Mulcahy.",
1987-10-11,19,4960352.0,Mort Sahl on Broadway!,Neil Simon Theatre,42499.0,,6.51,,6528,1336,0.8144,1,5,Mort Sahl brings an evening of comedy and political commentary to Broadway.,
1987-10-18,20,4931933.0,Don't Get God Started,Longacre Theatre,76298.0,,17.93,,4256,1070,0.5682,0,7,A series of African-American-themed skits depict problems that are cured by religion in this gospel musical.,
1987-11-08,23,5103662.0,Breaking the Code,Neil Simon Theatre,37186.0,,18.79,,1979,1110,0.8914,0,2,"Hugh Whitmore's play depicts Alan Turing, the British mathematician who cracked the Nazis' Enigma code but was branded a criminal for being openly gay.",
1987-11-08,23,5103662.0,Teddy &amp; Alice,Minskoff Theatre,179390.0,,23.34,,7685,1621,0.5926,0,8,"President Theodore ""Teddy"" Roosevelt's relationship with his rebellious daughter, Alice, is examined in this musical, featuring the classic music of John Philip Sousa set to lyrics by Hal Hackady and a book by Jerome Alden.",
1987-11-29,26,6053740.0,Penn & Teller,Ritz Theatre,117351.0,,25.31,,4636,954,0.6074,0,8,,
1988-01-10,32,4386066.0,The Phantom of the Opera,Majestic Theatre,71291.0,,44.98,,1585,1609,0.9851,0,1,"For over 30 years, The Phantom of the Opera has been the Broadway musical all others are measured against. The timeless story, the unforgettable score, the undeniable obsession that could never die… Winner of seven 1988 Tony Awards, including Best Musical, Andrew Lloyd Webber’s stunning masterwork is more than the longest-running musical in Broadway history—it’s an international phenomenon that unmasks emotions, leaving audiences everywhere breathless.",
1988-01-24,34,4402653.0,Sarafina!,Cort Theatre,127075.0,,20.59,,6172,1021,0.7556,0,8,A South African student who has survived arrest and torture in the apartheid culture is inspired by her teacher to lead her classmates in a musical celebration of the life of Nelson Mandela.,
1988-01-24,34,4402653.0,Serious Money,Royale Theatre,55764.0,,21.88,,2549,1066,0.5978,0,4,The greed and ruthlessness of the 1980s London stock market is theatricalized and satirized by Caryl Churchill.,
1988-02-14,37,4677690.0,A Walk in the Woods,Booth Theatre,44009.0,,13.65,,3224,771,0.6969,0,6,"A Russian and an American, both advocating nuclear disarmament from different positions at a Geneva summit, debate the pros and cons of the issue and come to understand and learn from each other.",
1988-02-21,38,4812784.0,A Streetcar Named Desire,Circle in the Square Theatre,8412.0,,14.04,,599,604,0.9917,0,1,"Fragile Southern belle Blanche DuBois moves to New Orleans to live with her sister, Stella, and her brutish brother-in-law, Stanley Kowalski, in a dingy apartment.  Temperaments clash, fireworks fly and secrets are revealed in Tennessee Williams' Pulitzer Prize-winning drama.",
1988-03-13,41,4600262.0,M. Butterfly,Eugene O'Neill Theatre,22812.0,,12.72,,1793,1059,0.8466,0,2,Clive Owen returns to Broadway starring in David Henry Hwang's Tony Award-winning M. Butterfly. This new production is directed by Julie Taymor (The Lion King) and is the first Broadway revival of Hwang's beloved classic since its premiere in 1988.,
1988-03-13,41,4600262.0,The Gospel at Colonus,Lunt-Fontanne Theatre,67416.0,,14.52,,4644,1482,0.7834,0,4,"Sophocles' Oedipus at Colonus, in which the exiled king Oedipus seeks a place where he may be properly buried, is retold as a gospel musical within the framework of a Pentecostal church service.",
1988-03-20,42,5286807.0,Joe Turner's Come and Gone,Ethel Barrymore Theatre,27633.0,,13.25,,2086,1096,0.4758,0,4,"August Wilson depicts the great migration of African-Americans, from the farms of the South to the cities of the North, in this drama of folks passing through a Pittsburgh boardinghouse in 1911 in search of identity and stability.",
1988-03-20,42,5286807.0,Oba Oba,Ambassador Theatre,64882.0,,13.7,,4737,1102,0.5373,0,8,A group of dancers perform to the pop and classical music of Brazil in this musical revue.,
1988-04-03,44,5289764.0,Mail,Music Box Theatre,44435.0,,16.62,,2673,962,0.3473,0,8,,
1988-04-10,45,5721093.0,Speed-the-Plow,Royale Theatre,31172.0,,16.51,,1888,1048,0.9008,0,2,David Mamet satirizes Hollywood's chasm between business and art as two powerful producers debate whether to produce a spiritual novel or a surefire blockbuster.,
1988-04-17,46,5451503.0,Chess,Imperial Theatre,325624.0,,41.2,,7904,1406,0.8031,0,7,,
1988-04-17,46,5451503.0,Macbeth,Lyceum Theatre,233854.0,,35.24,,6636,1653,0.8029,0,5,,
1988-04-24,47,5981867.0,Michael Feinstein in Concert,Lyceum Theatre,160157.0,,32.26,,4965,700,0.8866,8,0,Singer and music archivist Michael Feinstein performs a concert of songs from the Great American Songbook.,
1988-04-24,47,5981867.0,Romance / Romance,Helen Hayes Theatre,36500.0,,32.65,,1118,499,0.3734,0,6,,
1988-05-01,48,5881115.0,Carrie,Virginia Theatre,83562.0,,17.75,,4707,1202,0.7832,0,5,,
1988-06-19,3,5526255.0,Juno and the Paycock,John Golden Theatre,47393.0,,23.38,,2027,805,0.5036,0,5,Unemployed Captain Boyle would rather drink his days away with his friend Joxer than get a job to provide for his wife Juno and their children. Sean O'Casey's tale traces the effects of the 1920s Irish civil war on its working-class people.,
1988-06-19,3,5526255.0,The Night of the Iguana,Circle in the Square Theatre,25443.0,,16.37,,1554,604,0.6432,0,4,"A defrocked priest accused of having sexual relations with a teenage girl seeks shelter at a Mexican inn run by his blowsy, widowed old friend, who finds herself competing for his attentions with a kindly spinster who is caring for her grandfather, an aging poet.",
1988-07-17,7,4993184.0,Canciones De Mi Padre,Minskoff Theatre,192188.0,,37.0,,5194,1621,0.6408,5,0,,
1988-07-24,8,5193700.0,Checkmates,46th Street Theatre,73381.0,,14.43,,5084,1400,0.6052,0,6,"Two African-American couples, one older and more traditional, the other younger and upwardly mobile, share a two-family home in Detroit in Ron Milner's comedy.",
1988-08-14,11,5191733.0,Ain't Misbehavin',Ambassador Theatre,170326.0,,28.08,,6066,1108,0.6843,0,8,"A cast of five singers perform the music and celebrate the freewheeling spirit of Harlem musician Thomas ""Fats"" Waller.",
1988-09-25,17,4448476.0,Paul Robeson,John Golden Theatre,25212.0,,16.39,,1538,805,0.4776,0,4,,
1988-10-09,19,4793418.0,"Michael Feinstein in Concert: ""Isn't It Romantic""",Booth Theatre,109903.0,,31.44,,3496,800,0.6243,7,0,Cabaret singer Michael Feinstein performs an evening of tunes from the Great American Songbook in conjunction with the release of his album Isn't It Romantic.,
1988-10-23,21,4869975.0,The Devil's Disciple,Circle in the Square Theatre,22082.0,,14.0,,1577,604,0.6527,0,4,"A town drunkard substitutes himself for the minister British soldiers are attempting to capture and hang, in George Bernard Shaw's 1897 satire of New England Puritanism and political self-importance during the Revolutionary War.",
1988-10-30,22,5010241.0,Legs Diamond,Mark Hellinger Theatre,401270.0,,41.79,,9601,1603,0.7487,0,8,The Prohibition-era gangster Legs Diamond reveals a show-business yen in this musical adaptation of the biographical film The Rise of Legs Diamond.,
1988-10-30,22,5010241.0,Spoils of War,Music Box Theatre,35771.0,,16.42,,2179,1008,0.7206,0,3,A Brooklyn boy who desperately wants to reunite his divorced parents finds an unexpected friend in his father's new mistress.,
