year,race,number,income_median,income_med_moe,income_mean,income_mean_moe,income_bracket,income_distribution,_art_year
1983,Black Alone,9236000.0,30426,938,40468.0,821.0,"$200,000 and over",0.2,1983
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"Under $15,000",26.3,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$15,000 to $24,999",15.6,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$25,000 to $34,999",13.7,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$35,000 to $49,999",13.2,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$50,000 to $74,999",16.9,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$75,000 to $99,999",8.4,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$100,000 to $149,999",4.4,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$150,000 to $199,999",1.0,1982
1982,Black Alone,8916000.0,30549,806,40195.0,827.0,"$200,000 and over",0.3,1982
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"Under $15,000",26.6,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$15,000 to $24,999",16.0,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$25,000 to $34,999",13.1,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$35,000 to $49,999",13.8,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$50,000 to $74,999",15.5,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$75,000 to $99,999",8.4,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$100,000 to $149,999",5.6,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$150,000 to $199,999",0.9,1981
1981,Black Alone,8961000.0,30610,846,40211.0,801.0,"$200,000 and over",0.1,1981
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"Under $15,000",24.9,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$15,000 to $24,999",16.3,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$25,000 to $34,999",12.6,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$35,000 to $49,999",14.7,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$50,000 to $74,999",16.6,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$75,000 to $99,999",8.2,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$100,000 to $149,999",5.6,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$150,000 to $199,999",0.9,1980
1980,Black Alone,8847000.0,31885,989,41382.0,838.0,"$200,000 and over",0.3,1980
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"Under $15,000",23.7,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$15,000 to $24,999",15.8,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$25,000 to $34,999",13.0,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$35,000 to $49,999",14.7,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$50,000 to $74,999",16.3,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$75,000 to $99,999",9.2,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$100,000 to $149,999",6.1,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$150,000 to $199,999",1.0,1979
1979,Black Alone,8586000.0,33378,1002,42828.0,867.0,"$200,000 and over",0.3,1979
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"Under $15,000",23.4,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$15,000 to $24,999",15.4,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$25,000 to $34,999",12.6,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$35,000 to $49,999",14.5,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$50,000 to $74,999",17.5,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$75,000 to $99,999",8.6,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$100,000 to $149,999",6.7,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$150,000 to $199,999",1.1,1978
1978,Black Alone,8066000.0,33939,1181,43373.0,931.0,"$200,000 and over",0.2,1978
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"Under $15,000",22.9,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$15,000 to $24,999",17.5,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$25,000 to $34,999",13.4,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$35,000 to $49,999",14.9,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$50,000 to $74,999",16.4,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$75,000 to $99,999",8.4,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$100,000 to $149,999",5.3,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$150,000 to $199,999",0.7,1977
1977,Black Alone,7977000.0,32455,716,41585.0,609.0,"$200,000 and over",0.4,1977
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"Under $15,000",23.1,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$15,000 to $24,999",17.6,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$25,000 to $34,999",12.7,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$35,000 to $49,999",14.8,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$50,000 to $74,999",17.3,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$75,000 to $99,999",8.7,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$100,000 to $149,999",4.8,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$150,000 to $199,999",0.6,1976
1976,Black Alone,7776000.0,32373,660,41362.0,607.0,"$200,000 and over",0.3,1976
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"Under $15,000",24.3,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$15,000 to $24,999",16.9,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$25,000 to $34,999",12.9,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$35,000 to $49,999",15.7,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$50,000 to $74,999",16.8,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$75,000 to $99,999",8.3,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$100,000 to $149,999",4.3,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$150,000 to $199,999",0.7,1975
1975,Black Alone,7489000.0,32096,777,40063.0,584.0,"$200,000 and over",0.1,1975
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"Under $15,000",23.0,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$15,000 to $24,999",16.4,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$25,000 to $34,999",13.8,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$35,000 to $49,999",16.2,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$50,000 to $74,999",16.5,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$75,000 to $99,999",8.7,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$100,000 to $149,999",4.6,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$150,000 to $199,999",0.6,1974
1974,Black Alone,7263000.0,32652,648,40609.0,594.0,"$200,000 and over",0.2,1974
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"Under $15,000",21.4,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$15,000 to $24,999",16.9,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$25,000 to $34,999",12.9,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$35,000 to $49,999",16.2,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$50,000 to $74,999",17.9,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$75,000 to $99,999",8.6,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$100,000 to $149,999",4.7,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$150,000 to $199,999",0.9,1973
1973,Black Alone,7040000.0,33447,857,41534.0,679.0,"$200,000 and over",0.4,1973
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"Under $15,000",23.1,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$15,000 to $24,999",16.5,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$25,000 to $34,999",13.8,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$35,000 to $49,999",15.9,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$50,000 to $74,999",16.0,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$75,000 to $99,999",9.2,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$100,000 to $149,999",4.3,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$150,000 to $199,999",0.8,1972
1972,Black Alone,6809000.0,32542,802,41108.0,721.0,"$200,000 and over",0.4,1972
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"Under $15,000",24.7,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$15,000 to $24,999",16.2,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$25,000 to $34,999",14.2,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$35,000 to $49,999",16.3,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$50,000 to $74,999",16.7,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$75,000 to $99,999",7.3,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$100,000 to $149,999",3.8,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$150,000 to $199,999",0.6,1971
1971,Black Alone,6578000.0,31486,771,39016.0,659.0,"$200,000 and over",0.2,1971
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"Under $15,000",24.1,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$15,000 to $24,999",15.8,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$25,000 to $34,999",13.7,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$35,000 to $49,999",17.1,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$50,000 to $74,999",16.7,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$75,000 to $99,999",7.4,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$100,000 to $149,999",4.4,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$150,000 to $199,999",0.6,1970
1970,Black Alone,6180000.0,32624,737,39836.0,708.0,"$200,000 and over",0.2,1970
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"Under $15,000",24.0,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$15,000 to $24,999",16.1,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$25,000 to $34,999",14.1,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$35,000 to $49,999",17.7,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$50,000 to $74,999",16.9,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$75,000 to $99,999",6.7,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$100,000 to $149,999",3.8,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$150,000 to $199,999",0.5,1969
1969,Black Alone,6053000.0,32717,793,38948.0,681.0,"$200,000 and over",0.1,1969
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"Under $15,000",24.4,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$15,000 to $24,999",17.0,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$25,000 to $34,999",15.5,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$35,000 to $49,999",16.2,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$50,000 to $74,999",16.6,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$75,000 to $99,999",6.5,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$100,000 to $149,999",3.2,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$150,000 to $199,999",0.4,1968
1968,Black Alone,5870000.0,30701,733,37392.0,648.0,"$200,000 and over",0.1,1968
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"Under $15,000",26.8,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$15,000 to $24,999",17.7,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$25,000 to $34,999",15.2,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$35,000 to $49,999",16.4,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$50,000 to $74,999",14.8,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$75,000 to $99,999",5.5,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$100,000 to $149,999",2.7,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$150,000 to $199,999",0.6,1967
1967,Black Alone,5728000.0,29026,795,34878.0,640.0,"$200,000 and over",0.3,1967
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"Under $15,000",6.3,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$15,000 to $24,999",5.1,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$25,000 to $34,999",5.1,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$35,000 to $49,999",8.6,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$50,000 to $74,999",13.6,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$75,000 to $99,999",12.5,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$100,000 to $149,999",17.9,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$150,000 to $199,999",12.5,2019
2019,Asian Alone or in Combination,7334000.0,97150,2746,131643.0,4343.0,"$200,000 and over",18.3,2019
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"Under $15,000",8.2,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$15,000 to $24,999",6.3,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$25,000 to $34,999",5.9,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$35,000 to $49,999",8.6,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$50,000 to $74,999",14.1,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$75,000 to $99,999",12.2,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$100,000 to $149,999",18.1,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$150,000 to $199,999",10.1,2018
2018,Asian Alone or in Combination,7416000.0,88388,2475,121066.0,3592.0,"$200,000 and over",16.6,2018
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"Under $15,000",8.6,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$15,000 to $24,999",6.3,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$25,000 to $34,999",6.0,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$35,000 to $49,999",9.3,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$50,000 to $74,999",14.4,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$75,000 to $99,999",12.6,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$100,000 to $149,999",16.3,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$150,000 to $199,999",10.9,2017
2017,Asian Alone or in Combination,7114000.0,84437,1976,118603.0,4130.0,"$200,000 and over",15.6,2017
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"Under $15,000",8.7,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$15,000 to $24,999",6.1,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$25,000 to $34,999",6.2,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$35,000 to $49,999",7.8,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$50,000 to $74,999",14.9,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$75,000 to $99,999",13.3,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$100,000 to $149,999",16.9,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$150,000 to $199,999",12.0,2016
2016,Asian Alone or in Combination,6750000.0,86105,1982,113870.0,3105.0,"$200,000 and over",14.0,2016
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"Under $15,000",9.3,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$15,000 to $24,999",6.5,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$25,000 to $34,999",6.0,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$35,000 to $49,999",9.1,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$50,000 to $74,999",15.0,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$75,000 to $99,999",12.0,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$100,000 to $149,999",16.9,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$150,000 to $199,999",11.1,2015
2015,Asian Alone or in Combination,6640000.0,82833,2483,113449.0,3904.0,"$200,000 and over",14.1,2015
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"Under $15,000",9.3,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$15,000 to $24,999",6.5,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$25,000 to $34,999",7.4,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$35,000 to $49,999",9.2,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$50,000 to $74,999",14.3,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$75,000 to $99,999",12.9,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$100,000 to $149,999",17.6,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$150,000 to $199,999",11.3,2014
2014,Asian Alone or in Combination,6333000.0,80888,3523,106088.0,3427.0,"$200,000 and over",11.5,2014
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"Under $15,000",9.7,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$15,000 to $24,999",7.2,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$25,000 to $34,999",5.3,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$35,000 to $49,999",9.9,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$50,000 to $74,999",15.1,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$75,000 to $99,999",13.2,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$100,000 to $149,999",17.6,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$150,000 to $199,999",8.9,2013
2013,Asian Alone or in Combination,6160000.0,79666,5772,111112.0,7638.0,"$200,000 and over",13.1,2013
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"Under $15,000",9.7,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$15,000 to $24,999",6.3,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$25,000 to $34,999",7.4,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$35,000 to $49,999",9.1,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$50,000 to $74,999",17.1,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$75,000 to $99,999",12.4,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$100,000 to $149,999",17.2,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$150,000 to $199,999",9.8,2012
2012,Asian Alone or in Combination,5872000.0,76061,3188,102300.0,3476.0,"$200,000 and over",11.0,2012
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"Under $15,000",9.2,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$15,000 to $24,999",8.1,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$25,000 to $34,999",7.5,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$35,000 to $49,999",10.3,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$50,000 to $74,999",15.8,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$75,000 to $99,999",13.3,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$100,000 to $149,999",17.6,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$150,000 to $199,999",8.5,2011
2011,Asian Alone or in Combination,5705000.0,74041,2931,97725.0,3847.0,"$200,000 and over",9.7,2011
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"Under $15,000",9.5,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$15,000 to $24,999",7.7,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$25,000 to $34,999",6.9,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$35,000 to $49,999",9.9,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$50,000 to $74,999",16.0,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$75,000 to $99,999",12.5,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$100,000 to $149,999",17.0,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$150,000 to $199,999",10.2,2010
2010,Asian Alone or in Combination,5550000.0,74650,2832,98371.0,3108.0,"$200,000 and over",10.4,2010
2009,Asian Alone or in Combination,4940000.0,77728,2820,107635.0,3478.0,"Under $15,000",10.3,2009
