WASTE_ID,SOURCE,ORG_ID,WWTP_NAME,COUNTRY,CNTRY_ISO,LAT_WWTP,LON_WWTP,QUAL_LOC,LAT_OUT,LON_OUT,STATUS,POP_SERVED,QUAL_POP,WASTE_DIS,QUAL_WASTE,LEVEL,QUAL_LEVEL,DF,HYRIV_ID,RIVER_DIS,COAST_10KM,COAST_50KM,DESIGN_CAP,QUAL_CAP
2700,1,1279969,Przysucha,Poland,POL,51.353,20.645,2,51.356,20.744,Not Reported,6980,2,995.238,4,Secondary,1,40.066,20339297.0,0.45,0,0,15866.0,2
2701,1,1279970,Lipsko,Poland,POL,51.159,21.649,2,51.135,21.748,Not Reported,12603,2,1796.99,4,Advanced,1,55.523,20345142.0,1.134,0,0,17665.0,2
2702,1,1279971,Skaryszew,Poland,POL,51.303,21.262,2,51.277,21.344,Not Reported,3292,2,469.388,4,Secondary,1,190.224,20341194.0,1.028,0,0,800.0,2
2703,1,1279972,Tarczyn,Poland,POL,51.973,20.826,2,51.973,20.927,Not Reported,99,2,14.116,4,Secondary,1,1457.746,20323633.0,0.238,0,0,40000.0,2
2704,1,1279973,Debe Wielkie,Poland,POL,51.586,21.579,2,51.627,21.585,Not Reported,4192,2,597.713,4,Secondary,1,72575.948,20332507.0,502.072,0,0,6000.0,2
2705,1,1279974,Oczyszczalnia sciekow,Poland,POL,52.811,20.282,2,52.756,20.369,Not Reported,2929,2,417.629,4,Secondary,1,3618.745,20303693.0,17.487,0,0,10083.0,2
2706,1,1279975,Malkinia Gorna,Poland,POL,52.42,22.09,2,52.41,21.99,Not Reported,773,2,110.218,4,Secondary,1,6682.208,20311555.0,8.523,0,0,11100.0,2
2707,1,1279976,miejska,Poland,POL,51.608,20.586,2,51.615,20.644,Not Reported,4578,2,652.751,4,Secondary,1,5085.985,20332821.0,38.417,0,0,3466.0,2
2708,1,1279977,Mokre Laki,Poland,POL,52.294,20.784,2,52.377,20.84,Not Reported,2203,2,314.113,4,Advanced,1,159774.028,20312389.0,580.866,0,0,1500.0,2
2709,1,1279978,Losice,Poland,POL,52.212,22.718,2,52.252,22.777,Not Reported,12533,2,1787.009,4,Secondary,1,32.717,20315824.0,0.656,0,0,7506.0,2
2710,1,1279979,Nasielsk,Poland,POL,52.584,20.785,2,52.581,20.685,Not Reported,7863,2,1121.14,4,Secondary,1,38.222,20307494.0,0.483,0,0,13000.0,2
2711,1,1279980,Jedlinsk,Poland,POL,51.521,21.12,2,51.502,21.119,Not Reported,2937,2,418.77,4,Secondary,1,1280.587,20335666.0,6.202,0,0,5499.0,2
2712,1,1279981,Miejska Oczyszczalnia Sciekow  w zelechowie,Poland,POL,51.816,21.893,2,51.844,21.894,Not Reported,4688,2,668.435,4,Secondary,1,82.432,20326924.0,0.63,0,0,16300.0,2
2713,1,1279982,zazdzierz,Poland,POL,52.463,19.687,2,52.531,19.698,Closed,0,2,0.0,4,Advanced,1,,20308740.0,975.522,0,0,2143.0,2
2714,1,1279983,Komory Dabrowne,Poland,POL,52.743,20.709,2,52.781,20.698,Not Reported,4001,2,570.48,4,Secondary,1,367.513,20301738.0,2.42,0,0,7550.0,2
2715,1,1279984,Ilza,Poland,POL,51.101,21.151,2,51.148,21.227,Not Reported,6300,2,898.281,4,Secondary,1,147.873,20344564.0,1.527,0,0,5600.0,2
2716,1,1279985,Klembow,Poland,POL,52.403,21.331,2,52.402,21.327,Not Reported,1286,2,183.363,4,Secondary,1,767.164,20311660.0,1.626,0,0,107.0,2
2717,1,1279986,Laskarzew,Poland,POL,51.586,21.579,2,51.627,21.585,Not Reported,4192,2,597.713,4,Secondary,1,72575.948,20332507.0,502.072,0,0,6000.0,2
2718,1,1279987,Miejska Oczyszczalnia sciekow,Poland,POL,52.78,20.131,2,52.752,20.227,Closed,2110,2,300.853,4,Secondary,1,721.831,20302951.0,2.51,0,0,4700.0,2
2719,1,1279988,Pilawa,Poland,POL,51.955,21.514,2,51.952,21.415,Not Reported,2591,2,369.436,4,Secondary,1,39.822,20324056.0,0.166,0,0,8700.0,2
2720,1,1279989,Halinow,Poland,POL,52.24,21.365,2,52.29,21.273,Not Reported,9437,2,1345.568,4,Secondary,1,35.481,20315506.0,0.537,0,0,11391.0,2
2721,1,1279990,Gabin,Poland,POL,52.412,19.754,2,52.473,19.81,Not Reported,139,2,19.819,4,Secondary,1,4187401.214,20309795.0,960.544,0,0,2666.0,2
2722,1,1279991,Mewa,Poland,POL,52.472,20.752,2,52.46,20.748,Not Reported,3605,2,514.016,4,Secondary,1,5569.083,20310582.0,33.126,0,0,7800.0,2
2723,1,1279992,Nowa Wies,Poland,POL,51.647,21.499,2,51.71,21.448,Not Reported,1422,2,202.755,4,Secondary,1,219395.035,20330319.0,514.852,0,0,4067.0,2
2724,1,1279993,zabia Wola,Poland,POL,52.008,20.694,2,52.094,20.748,Not Reported,225,2,32.081,4,Secondary,1,690.445,20322589.0,0.256,0,0,4166.0,2
2725,1,1279994,LEMNA,Poland,POL,51.33,21.48,2,51.277,21.419,Not Reported,2011,2,286.737,4,Secondary,1,1131.558,20341288.0,3.752,0,0,2000.0,2
2726,1,1279995,Zakroczym,Poland,POL,52.43,20.592,2,52.431,20.673,Not Reported,8966,2,1278.411,4,Secondary,1,62590.724,20311004.0,926.104,0,0,11667.0,2
2727,1,1279996,Lyse,Poland,POL,53.362,21.561,2,53.265,21.585,Not Reported,761,2,108.507,4,Secondary,1,1587.955,20289261.0,1.993,0,0,4426.0,2
2728,1,1279997,Kadzidlo,Poland,POL,53.23,21.429,2,53.144,21.485,Not Reported,768,2,109.505,4,Secondary,1,621.948,20293543.0,0.787,0,0,7590.0,2
2729,1,1279998,Gminna oczyszczalnia sciekow w miejscowosci Sobolew,Poland,POL,51.734,21.673,2,51.71,21.573,Not Reported,4666,2,665.298,4,Secondary,1,224.241,20330405.0,1.719,0,0,8683.0,2
2730,1,1279999,Gminna Oczyszczalnia Sciekow,Poland,POL,52.664,19.807,2,52.74,19.815,Not Reported,2857,2,407.363,4,Secondary,1,198.461,20302950.0,0.931,0,0,5042.0,2
2731,1,1280000,Jedlnia Letnisko,Poland,POL,51.432,21.305,2,51.46,21.21,Not Reported,2886,2,411.498,4,Secondary,1,147.975,20336762.0,0.7,0,0,6487.0,2
2732,1,1280001,OSM Garwolin,Poland,POL,51.888,21.567,2,51.869,21.569,Not Reported,15877,2,2263.811,4,Advanced,1,75.538,20326150.0,1.953,0,0,30000.0,2
2733,1,1280002,Kalinowiec,Poland,POL,52.555,20.233,2,52.615,20.315,Closed,0,2,0.0,4,Secondary,1,,20307038.0,0.866,0,0,1387.0,2
2734,1,1280003,Jednorozec,Poland,POL,53.15,21.08,2,53.081,21.152,Not Reported,2005,2,285.882,4,Secondary,1,2385.238,20294000.0,7.889,0,0,2717.0,2
2735,1,1280004,Mrozy,Poland,POL,52.164,21.809,2,52.148,21.91,Not Reported,5927,2,845.097,4,Secondary,1,44.451,20318948.0,0.425,0,0,4467.0,2
2736,1,1280005,NADARZYN,Poland,POL,52.106,20.811,2,52.185,20.748,Not Reported,8837,2,1260.018,4,Secondary,1,73.479,20317809.0,1.057,0,0,9000.0,2
2737,1,1280006,Dobre,Poland,POL,52.193,21.393,2,52.152,21.302,Not Reported,1227,2,174.951,4,Secondary,1,582.265,20318719.0,1.177,0,0,1591.0,2
2738,1,1280007,Drobin,Poland,POL,52.436,20.603,2,52.431,20.673,Not Reported,140,2,19.962,4,Secondary,1,4008425.722,20311004.0,926.104,0,0,2333.0,2
2739,1,1280008,Myszyniec BIONIP,Poland,POL,53.388,21.362,2,53.302,21.415,Not Reported,2189,2,312.117,4,Secondary,1,512.285,20291594.0,1.847,0,0,5333.0,2
2740,1,1280009,SLUPNO,Poland,POL,52.479,19.856,2,52.431,19.948,Not Reported,3350,2,477.657,4,Secondary,1,173741.252,20311108.0,960.513,0,0,12918.0,2
2741,1,1280010,Miastkow Koscielny,Poland,POL,51.886,21.808,2,51.927,21.715,Not Reported,114,2,16.255,4,Secondary,1,6108.412,20325806.0,1.149,0,0,240.0,2
2742,1,1280011,Tczow,Poland,POL,51.333,21.449,2,51.277,21.419,Not Reported,1199,2,170.959,4,Secondary,1,1897.207,20341288.0,3.752,0,0,4500.0,2
2743,1,1280012,Kaluszyn,Poland,POL,52.2,21.805,2,52.173,21.906,Not Reported,1790,2,255.226,4,Secondary,2,65.658,20318264.0,0.191,0,0,5000.0,2
2744,1,1280013,Wyszogrod,Poland,POL,52.385,20.186,2,52.385,20.085,Not Reported,2167,2,308.98,4,Secondary,1,268087.183,20312277.0,958.719,0,0,6000.0,2
2745,1,1280014,Gminna Oczyszczalnia Sciekow w Guzowie,Poland,POL,52.122,20.323,2,52.194,20.248,Not Reported,589,2,83.982,4,Secondary,1,2084.3,20318011.0,2.025,0,0,16600.0,2
2746,1,1280015,Rozan,Poland,POL,52.883,21.407,2,52.844,21.444,Not Reported,10880,2,1551.317,4,Secondary,1,7238.625,20300674.0,129.952,0,0,10960.0,2
2747,1,1280016,Strzegowo,Poland,POL,52.889,20.297,2,52.869,20.298,Not Reported,4585,2,653.749,4,Secondary,1,2157.336,20300015.0,16.316,0,0,6500.0,2
2748,1,1280017,Mogielnica,Poland,POL,51.694,20.723,2,51.644,20.79,Not Reported,6777,2,966.294,4,Secondary,1,3556.361,20332065.0,39.763,0,0,31000.0,2
2749,1,1280019,Hydrocentrum,Poland,POL,52.003,20.273,2,52.027,20.206,Closed,587,2,83.697,4,Secondary,1,5334.869,20322057.0,5.167,0,0,4000.0,2
2750,1,1280020,KOS 2,Poland,POL,51.998,20.332,2,52.015,20.231,Closed,427,2,60.883,4,Secondary,1,622.567,20322588.0,0.438,0,0,759.0,2
2751,1,1280021,Kotun,Poland,POL,52.178,22.048,2,52.181,21.969,Not Reported,4886,2,696.667,4,Secondary,1,254.371,20317703.0,2.043,0,0,3200.0,2
2752,1,1280022,Borowie,Poland,POL,51.946,21.76,2,52.01,21.69,Closed,0,2,0.0,4,Secondary,1,,20322370.0,2.083,0,0,530.0,2
2753,1,1280023,Janow,Poland,POL,52.329,20.255,2,52.348,20.26,Not Reported,5740,2,818.434,4,Secondary,1,3485.677,20313143.0,33.009,0,0,9000.0,2
2754,1,1280024,Bulkowo Kolonia,Poland,POL,52.148,21.737,2,52.152,21.635,Not Reported,714,2,101.805,4,Secondary,1,219.959,20318720.0,0.258,0,0,3066.0,2
2755,1,1280025,Czosnow,Poland,POL,52.401,20.736,2,52.377,20.835,Not Reported,8207,2,1170.189,4,Secondary,1,42885.897,20312389.0,580.827,0,0,10670.0,2
2756,1,1280026,GOS w Kolbieli,Poland,POL,52.057,21.486,2,52.065,21.477,Not Reported,380,2,54.182,4,Secondary,1,5322.262,20321027.0,3.337,0,0,6000.0,2
2757,1,1280027,Lutocin,Poland,POL,52.972,19.758,2,52.902,19.685,Not Reported,643,2,91.682,4,Secondary,2,2323.993,20299466.0,2.465,0,0,2107.0,2
2758,1,1280028,OJRzEN,Poland,POL,52.767,20.54,2,52.71,20.456,Closed,0,2,0.0,4,Secondary,1,,20303694.0,3.634,0,0,584.0,2
2759,1,1280029,RzASNIK,Poland,POL,52.716,21.372,2,52.777,21.319,Not Reported,2537,2,361.736,4,Secondary,1,32267.21,20301852.0,135.091,0,0,5830.0,2
2760,1,1280030,Zajezierze,Poland,POL,51.301,21.306,2,51.277,21.344,Not Reported,346,2,49.334,4,Secondary,1,1801.359,20341194.0,1.028,0,0,4360.0,2
2761,1,1280031,Skorzec,Poland,POL,52.104,22.136,2,52.085,22.035,Not Reported,4441,2,633.217,4,Secondary,1,86.552,20320309.0,0.627,0,0,3730.0,2
2762,1,1280032,Dobrzanow,Poland,POL,52.089,22.003,2,52.152,21.94,Closed,0,2,0.0,4,Secondary,2,,20318491.0,1.375,0,0,647.0,2
2763,1,1280033,oczyszczalnia Holubla,Poland,POL,52.3,22.467,2,52.269,22.373,Closed,0,2,0.0,4,Secondary,1,,20315276.0,0.283,0,0,700.0,2
2764,1,1280034,Nowe Miasto,Poland,POL,52.651,20.632,2,52.594,20.619,Closed,0,2,0.0,4,Secondary,2,,20307259.0,31.247,0,0,402.0,2
2765,1,1280036,Gminna oczyszalnia sciekow,Poland,POL,51.506,20.755,2,51.456,20.848,Not Reported,844,2,120.341,4,Secondary,1,849.627,20337233.0,1.182,0,0,220.0,2
2766,1,1280037,Stromiec,Poland,POL,51.386,21.538,2,51.335,21.627,Not Reported,1225,2,174.666,4,Secondary,1,269.105,20340480.0,0.542,0,0,5166.0,2
2767,1,1280038,Baranowo,Poland,POL,53.104,21.183,2,53.023,21.123,Not Reported,1446,2,206.177,4,Secondary,1,3529.884,20297685.0,8.421,0,0,4033.0,2
2768,1,1280040,Centralna,Poland,POL,52.288,21.51,2,52.298,21.41,Not Reported,923,2,131.605,4,Secondary,1,327.285,20314573.0,0.497,0,0,6000.0,2
2769,1,1280041,MIEDZNA,Poland,POL,52.464,22.091,2,52.435,21.994,Not Reported,697,2,99.381,4,Secondary,1,267.899,20310798.0,0.307,0,0,3554.0,2
2770,1,1280042,Mokobody,Poland,POL,52.259,22.096,2,52.294,22.023,Not Reported,602,2,85.836,4,Secondary,1,7384.217,20314576.0,7.335,0,0,2625.0,2
2771,1,1280043,Sulkowice,Poland,POL,51.555,21.051,2,51.502,21.119,Not Reported,1473,2,210.027,4,Primary,1,2552.356,20335666.0,6.202,0,0,1875.0,2
2772,1,1280044,Trzcianka,Poland,POL,52.638,21.579,2,52.602,21.56,Not Reported,1089,2,155.274,4,Advanced,1,85988.508,20306500.0,154.533,0,0,3233.0,2
2773,1,1280045,Nowy Jadow,Poland,POL,52.495,21.642,2,52.515,21.64,Not Reported,1710,2,243.819,4,Secondary,1,3927.674,20308747.0,11.081,0,0,3450.0,2
2774,1,1280046,Osieck,Poland,POL,51.574,21.244,2,51.556,21.31,Not Reported,492,2,70.151,4,Secondary,1,10674.223,20334328.0,8.666,0,0,2000.0,2
2775,1,1280047,Opole,Poland,POL,50.679,17.907,2,50.723,17.881,Not Reported,172055,2,24532.343,4,Advanced,1,341.675,20355793.0,96.731,0,0,225000.0,2
2776,1,1280048,Nysa,Poland,POL,50.487,17.365,2,50.494,17.465,Not Reported,38523,2,5492.775,4,Advanced,1,467.214,20361550.0,29.639,0,0,154000.0,2
2777,1,1280049,Oczyszczalnia komunalna Kedzierzyn Kozle,Poland,POL,50.327,18.175,2,50.352,18.148,Not Reported,57526,2,8202.305,4,Advanced,1,775.643,20365044.0,73.54,0,0,66700.0,2
2778,1,1280050,Centralna Oczyszczalnia Sciekow COS,Poland,POL,50.344,18.266,2,50.352,18.165,Not Reported,8995,2,1282.546,4,Secondary,1,438.205,20365045.0,6.49,0,0,19032.0,2
2779,1,1280051,Centralna Mechaniczno Biologiczna Oczyszczalnia Sciekow przy Grupie Azoty zAK SA,Poland,POL,50.295,18.215,2,50.352,18.148,Not Reported,38181,2,5444.011,4,Advanced,1,1168.128,20365044.0,73.54,0,0,120000.0,2
2780,1,1280052,Komunalna Oczyszczalnia Sciekow w Krapkowicach eksploatowana przez BIOKRAP Sp z oo,Poland,POL,50.489,17.944,2,50.573,17.977,Not Reported,56685,2,8082.392,4,Advanced,1,902.341,20359670.0,84.317,0,0,62250.0,2
2781,1,1280053,Oczyszczalnia Sciekow w Brzegu,Poland,POL,50.87,17.461,2,50.852,17.502,Not Reported,37147,2,5296.579,4,Advanced,1,2340.739,20352370.0,143.433,0,0,134400.0,2
2782,1,1280054,Prudniik,Poland,POL,50.302,17.576,2,50.306,17.677,Not Reported,33543,2,4782.705,4,Advanced,1,28.802,20366360.0,1.539,0,0,36450.0,2
2783,1,1280055,Namyslow,Poland,POL,51.081,17.692,2,51.102,17.59,Not Reported,62249,2,8875.731,4,Advanced,1,29.123,20346262.0,2.889,0,0,80000.0,2
2784,1,1280056,Biologiczno chemiczna oczyszczalnia sciekow przemysl Arcelor Mittal Poland SA o w z ach,Poland,POL,50.416,18.099,2,50.431,18.052,Not Reported,19748,2,2815.755,4,Advanced,1,2336.765,20363047.0,76.122,0,0,20000.0,2
2785,1,1280057,Oczyszczalnia Sciekow w Ligocie Dolnej,Poland,POL,50.981,18.161,2,50.977,18.131,Not Reported,16424,2,2341.805,4,Advanced,1,48.41,20348975.0,1.285,0,0,55830.0,2
2786,1,1280058,Strzelce Opolskie,Poland,POL,50.543,18.323,2,50.573,18.34,Not Reported,20530,2,2927.256,4,Advanced,1,25.262,20359673.0,0.822,0,0,50000.0,2
2787,1,1280059,Oczyszczalnia Sciekow Praszka,Poland,POL,51.418,18.262,2,51.515,18.235,Not Reported,9388,2,1338.581,4,Secondary,1,69.741,20336364.0,1.065,0,0,12891.0,2
2788,1,1280060,Antoniow,Poland,POL,50.683,18.194,2,50.715,18.169,Not Reported,8528,2,1215.959,4,Advanced,1,568.09,20356017.0,7.981,0,0,18333.0,2
2789,1,1280061,Oczyszczalnia Sciekow w Kotorzu Malym,Poland,POL,50.743,18.055,2,50.731,17.956,Not Reported,13474,2,1921.181,4,Advanced,1,374.091,20355678.0,8.296,0,0,25800.0,2
2790,1,1280062,oczyszczalnia sciekow w Kietrzu,Poland,POL,50.082,18.016,2,50.069,18.115,Not Reported,1823,2,259.931,4,Secondary,1,1100.232,20372805.0,3.307,0,0,6500.0,2
2791,1,1280063,Glogowek,Poland,POL,50.366,17.854,2,50.444,17.919,Not Reported,5176,2,738.016,4,Secondary,1,750.252,20362782.0,6.4,0,0,18150.0,2
2792,1,1280064,Wolczyn,Poland,POL,51.014,18.034,2,50.985,17.985,Not Reported,2382,2,339.636,4,Advanced,1,542.342,20349106.0,2.128,0,0,10300.0,2
2793,1,1280065,Gosciejowice Male,Poland,POL,50.651,17.618,2,50.677,17.619,Not Reported,4936,2,703.796,4,Advanced,1,232.162,20357057.0,1.883,0,0,12070.0,2
2794,1,1280066,Lewin Brzeski,Poland,POL,50.445,17.375,2,50.494,17.465,Not Reported,1906,2,271.766,4,Secondary,1,9423.858,20361550.0,29.639,0,0,8605.0,2
2795,1,1280068,mechaniczno biologiczna,Poland,POL,50.467,17.017,2,50.46,17.119,Not Reported,1558,2,222.146,4,Advanced,1,8154.976,20362348.0,20.965,0,0,22396.0,2
2796,1,1280069,Tarnow Grodkowski,Poland,POL,50.621,17.344,2,50.673,17.431,Not Reported,17651,2,2516.756,4,Advanced,1,19.916,20357682.0,0.551,0,0,23300.0,2
2797,1,1280070,Olesno,Poland,POL,50.524,18.236,2,50.594,18.165,Not Reported,9031,2,1287.679,4,Advanced,1,38.239,20359458.0,0.555,0,0,8040.0,2
2798,1,1280071,Korfantow,Poland,POL,50.496,17.605,2,50.519,17.644,Not Reported,1184,2,168.82,4,Secondary,1,501.017,20361025.0,0.977,0,0,4247.0,2
2799,1,1280072,Chorula,Poland,POL,50.493,18.015,2,50.573,17.977,Not Reported,4553,2,649.186,4,Secondary,1,11222.722,20359670.0,84.317,0,0,7500.0,2
2800,1,1280073,Pawlowiczki,Poland,POL,50.249,18.057,2,50.24,18.156,Not Reported,2428,2,346.195,4,Secondary,1,111.31,20369006.0,0.442,0,0,4500.0,2
2801,1,1280074,Stare Siolkowice,Poland,POL,50.874,17.715,2,50.844,17.681,Not Reported,2037,2,290.444,4,Advanced,1,2085.707,20352574.0,7.008,0,0,5340.0,2
2802,1,1280075,Murow,Poland,POL,50.866,17.933,2,50.865,17.835,Not Reported,954,2,136.025,4,Secondary,1,1004.577,20352101.0,1.58,0,0,6000.0,2
2803,1,1280076,Oczyszczalnia Sciekow Kosorowice,Poland,POL,50.567,18.015,2,50.573,17.977,Not Reported,5248,2,748.282,4,Secondary,1,9736.614,20359670.0,84.317,0,0,15015.0,2
2804,1,1280077,Staniszcze Male,Poland,POL,50.667,18.3,2,50.69,18.198,Not Reported,3141,2,447.857,4,Secondary,1,1363.005,20356976.0,7.06,0,0,8070.0,2
2805,1,1280078,Proszkow,Poland,POL,50.583,17.867,2,50.681,17.844,Not Reported,4350,2,620.242,4,Secondary,1,112.162,20358214.0,0.798,0,0,8500.0,2
2806,1,1280079,Dobrodzien,Poland,POL,50.73,18.426,2,50.648,18.369,Closed,0,2,0.0,4,Secondary,2,,20357683.0,6.085,0,0,9650.0,2
2807,1,1280080,Branice,Poland,POL,50.198,17.846,2,50.16,17.944,Not Reported,2268,2,323.381,4,Secondary,1,182.947,20369795.0,0.681,0,0,6382.0,2
2808,1,1280081,Trzebiszyn,Poland,POL,50.806,18.105,2,50.79,18.006,Not Reported,535,2,76.283,4,Secondary,1,493.694,20354265.0,0.435,0,0,1900.0,2
2809,1,1280082,Baborow,Poland,POL,50.147,17.994,2,50.102,18.085,Not Reported,739,2,105.37,4,Secondary,1,1099.759,20371139.0,1.34,0,0,6000.0,2
2810,1,1280083,Polska Cerekiew typu Ecolo Chief,Poland,POL,50.13,18.09,2,50.069,18.11,Not Reported,1026,2,146.292,4,Secondary,1,1952.348,20372805.0,3.304,0,0,1470.0,2
2811,1,1280084,Ujazd,Poland,POL,50.233,18.19,2,50.269,18.231,Not Reported,2291,2,326.661,4,Secondary,1,17369.042,20367123.0,65.665,0,0,6316.0,2
2812,1,1280085,Skoroszyce,Poland,POL,50.596,17.414,2,50.644,17.481,Not Reported,3666,2,522.714,4,Secondary,1,5273.291,20357873.0,31.897,0,0,4872.0,2
2813,1,1280086,Pokoj,Poland,POL,50.904,17.831,2,50.877,17.735,Not Reported,465,2,66.302,4,Secondary,1,2242.39,20351770.0,1.72,0,0,1666.0,2
2814,1,1280087,Miejska Oczyszczalnia Sciekow w Bialej,Poland,POL,50.389,17.664,2,50.46,17.735,Not Reported,750,2,106.938,4,Secondary,1,854.996,20362462.0,1.057,0,0,1200.0,2
2815,1,1280088,Makoszyce,Poland,POL,50.936,17.633,2,50.965,17.535,Not Reported,748,2,106.653,4,Secondary,1,923.708,20349683.0,1.139,0,0,300.0,2
2816,1,1280089,Glubczyce,Poland,POL,50.194,17.861,2,50.165,17.956,Not Reported,49752,2,7093.855,4,Secondary,1,9.526,20369795.0,0.7,0,0,64500.0,2
2817,1,1280090,zakladowa Biologiczna Oczyszczalnia Sciekow zakladow Koksowniczych zdzieszowice w zdzieszowicach,Poland,POL,50.411,18.106,2,50.431,18.052,Closed,0,2,0.0,4,Secondary,2,,20363047.0,76.122,0,0,90000.0,2
2818,1,1280091,Rzeszow,Poland,POL,50.064,22.018,2,50.09,22.048,Not Reported,250713,2,35747.74,4,Advanced,1,40.892,20371474.0,16.505,0,0,398000.0,2
2819,1,1280092,Oczyszczalnia sciekow w Krosnie,Poland,POL,49.714,21.743,2,49.79,21.673,Not Reported,87145,2,12425.51,4,Advanced,1,40.822,20380275.0,5.727,0,0,214000.0,2
2820,1,1280093,oczyszczalnia sciekow dla miasta Jasla,Poland,POL,49.769,21.419,2,49.86,21.402,Not Reported,75621,2,10782.368,4,Advanced,1,125.756,20376811.0,15.569,0,0,97000.0,2
2821,1,1280094,Oczyszczalnia sciekow miejskich w Debicy,Poland,POL,50.067,21.408,2,50.131,21.481,Not Reported,77895,2,11106.605,4,Advanced,1,180.411,20370397.0,23.063,0,0,101500.0,2
2822,1,1280095,Oczyszczalnia sciekow w Mielcu,Poland,POL,50.301,21.405,2,50.394,21.369,Not Reported,71357,2,10174.389,4,Advanced,1,217.781,20367230.0,25.528,0,0,85750.0,2
2823,1,1280096,Przemysl,Poland,POL,49.793,22.828,2,49.865,22.894,Not Reported,121582,2,17335.685,4,Advanced,1,198.209,20376818.0,39.569,0,0,101833.0,2
2824,1,1280097,Miejska Oczyszczalnia Sciekow,Poland,POL,50.587,22.069,2,50.602,22.069,Not Reported,52356,2,7465.144,4,Advanced,1,1235.229,20358891.0,106.64,0,0,88240.0,2
2825,1,1280098,Komunalna Biologiczna Oczyszczalnia Sciekow Sp z oo,Poland,POL,50.35,22.372,2,50.423,22.302,Not Reported,30444,2,4340.837,4,Advanced,1,1789.016,20364241.0,89.832,0,0,41667.0,2
2826,1,1280099,Sanok,Poland,POL,49.596,22.194,2,49.619,22.277,Not Reported,96827,2,13806.011,4,Advanced,1,157.579,20382700.0,25.02,0,0,75920.0,2
2827,1,1280100,Tarnobrzeg,Poland,POL,50.617,21.706,2,50.665,21.731,Not Reported,21497,2,3065.135,4,Advanced,1,7827.227,20357283.0,277.644,0,0,55000.0,2
2828,1,1280101,Wola Dalsza,Poland,POL,50.112,22.256,2,50.11,22.356,Not Reported,49238,2,7020.566,4,Advanced,1,231.295,20370916.0,18.713,0,0,92400.0,2
2829,1,1280102,Miejska Oczyszczalnia Sciekow w Lezajsku,Poland,POL,50.283,22.446,2,50.348,22.373,Not Reported,57817,2,8243.797,4,Advanced,1,934.78,20365136.0,89.096,0,0,185450.0,2
2830,1,1280103,Jaroslaw,Poland,POL,50.033,22.708,2,50.065,22.694,Not Reported,62428,2,8901.253,4,Advanced,1,516.425,20372023.0,53.101,0,0,92480.0,2
2831,1,1280104,Przeworsk,Poland,POL,50.069,22.485,2,50.115,22.494,Not Reported,32272,2,4601.481,4,Advanced,1,442.08,20370796.0,23.491,0,0,32000.0,2
2832,1,1280105,Wierzawice,Poland,POL,50.259,22.471,2,50.265,22.469,Not Reported,2528,2,360.453,4,Secondary,1,20659.158,20367232.0,86.184,0,0,3260.0,2
2833,1,1280106,Sedziszow Mlp,Poland,POL,50.079,21.668,2,50.09,21.635,Not Reported,8712,2,1242.194,4,Secondary,1,167.583,20371561.0,2.395,0,0,18000.0,2
2834,1,1280107,Oczyszczalnia sciekow komunalnych w Nisku,Poland,POL,50.532,22.154,2,50.594,22.069,Not Reported,8426,2,1201.415,4,Advanced,1,7462.919,20359989.0,103.76,0,0,40000.0,2
2835,1,1280108,Jedlicze,Poland,POL,49.711,21.635,2,49.719,21.627,Not Reported,1592,2,226.994,4,Advanced,1,1074.747,20380372.0,2.821,0,0,30000.0,2
2836,1,1280109,Miejska oczyszczalnia sciekow,Poland,POL,50.43,21.751,2,50.527,21.76,Not Reported,14111,2,2012.007,4,Advanced,1,24.103,20361231.0,0.538,0,0,12250.0,2
2837,1,1280110,Rymanow,Poland,POL,49.584,21.876,2,49.677,21.865,Not Reported,7425,2,1058.688,4,Advanced,1,67.921,20383150.0,0.82,0,0,17267.0,2
2838,1,1280111,Sokolow Malopolski,Poland,POL,50.227,22.134,2,50.248,22.235,Not Reported,7506,2,1070.238,4,Secondary,1,52.183,20367837.0,0.634,0,0,1200.0,2
2839,1,1280112,Masarska,Poland,POL,50.063,21.625,2,50.09,21.635,Not Reported,48,2,6.844,4,Advanced,1,30235.743,20371561.0,2.395,0,0,6396.0,2
2840,1,1280113,Robotnicza,Poland,POL,50.081,21.592,2,50.106,21.49,Not Reported,32,2,4.563,4,Secondary,1,53855.453,20371561.0,2.844,0,0,6480.0,2
2841,1,1280114,Paszczyna,Poland,POL,50.084,21.533,2,50.131,21.481,Not Reported,17,2,2.424,4,Secondary,1,822071.162,20370397.0,23.063,0,0,1670.0,2
2842,1,1280115,Gorzyce,Poland,POL,50.656,21.831,2,50.694,21.823,Not Reported,3841,2,547.666,4,Advanced,1,45402.834,20356575.0,287.79,0,0,9999.0,2
2843,1,1280116,1 Brzeznica,Poland,POL,50.063,21.494,2,50.131,21.481,Not Reported,7382,2,1052.557,4,Secondary,1,1894.145,20370397.0,23.063,0,0,13030.0,2
2844,1,1280117,Swilcza,Poland,POL,50.892,21.909,2,50.915,21.831,Not Reported,4838,2,689.823,4,Secondary,1,51982.816,20350710.0,415.026,0,0,14791.0,2
2845,1,1280118,ZABAJKA,Poland,POL,50.14,21.962,2,50.09,22.048,Not Reported,5643,2,804.603,4,Secondary,1,1773.342,20371474.0,16.505,0,0,6615.0,2
