gutenberg_id,subject_type,subject
36924,lcsh,"Pinzón, Vicente Yáñez, 1461 or 1462-approximately 1524"
31783,lcc,E456
20856,lcsh,Science fiction
68195,lcsh,Great Britain -- Intellectual life -- 18th century
30093,lcsh,Priests -- Fiction
48965,lcsh,Mollusks -- Germany -- Hesse-Nassau
18003,lcsh,Ghost stories
54389,lcsh,New York (N.Y.) -- Juvenile fiction
68829,lcsh,Hell -- Fiction
48126,lcsh,Geology -- Utah -- Bryce Canyon National Park
51363,lcsh,Space flight -- Fiction
67960,lcc,F721
31002,lcc,DG
25472,lcc,PS
52141,lcsh,"World War, 1914-1918 -- Juvenile fiction"
70459,lcsh,"Short stories, English -- Irish authors"
73673,lcsh,Travelers -- Fiction
34929,lcsh,Young women -- Social life and customs -- Juvenile fiction
47586,lcc,QH
69030,lcsh,Telephone operators -- Fiction
50858,lcc,PR
67959,lcsh,Cannabis -- Physiological effect
37189,lcsh,England -- Fiction
72431,lcsh,Alternative histories (Fiction)
43977,lcsh,Hotels -- Fiction
59218,lcsh,United States -- Description and travel
43161,lcsh,Solomon Islands -- Fiction
35622,lcc,B
68227,lcc,PH
23056,lcc,PG
51801,lcsh,Science fiction
58848,lcsh,Swiss fiction (German)
66032,lcc,QL
20618,lcsh,Soldiers -- Juvenile fiction
68520,lcsh,Antique dealers -- Fiction
46001,lcc,PS
12653,lcsh,"Washington, George, 1732-1799"
884,lcsh,Common fallacies
15246,lcc,DC
44351,lcsh,Crime -- Juvenile fiction
33652,lcc,TX
65426,lcc,QE
53810,lcsh,Foundlings -- Juvenile fiction
49338,lcsh,Boy Scouts of America -- Juvenile fiction
42281,lcsh,"Whitman, Walt, 1819-1892 -- Homes and haunts"
17796,lcsh,Northwest Territories -- Fiction
63579,lcsh,Russia -- Social life and customs -- 1533-1917
4950,lcsh,String quartets -- Scores
19035,lcsh,Detective and mystery stories
36536,lcc,E201
67645,lcc,PR
36282,lcsh,"Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction"
25218,lcc,PL
39812,lcsh,Children's accidents -- Juvenile fiction
21891,lcsh,American fiction -- 20th century
64882,lcsh,Economic history
67516,lcsh,Western stories
16293,lcc,AP
3793,lcsh,"Austria -- History -- Joseph II, 1780-1790 -- Fiction"
67820,lcsh,"Machen, Arthur, 1863-1947"
37052,lcsh,Public schools -- Italy -- History -- 19th century
71848,lcsh,Theater -- Great Britain -- Fiction
61896,lcc,N
5,lcc,JK
58518,lcsh,England -- Fiction
60258,lcsh,Arctic regions
21027,lcc,KD
2426,lcsh,Diary fiction
57976,lcc,PZ
54228,lcc,PQ
74452,lcsh,Education -- Fiction
30501,lcsh,Poetry
62026,lcc,PZ
32229,lcc,PS
104,lcsh,"New Deal, 1933-1939"
11113,lcsh,"Cairns, John, 1818-1892"
35673,lcsh,Austrian fiction -- Translations into English
45634,lcc,E011
31258,lcsh,"Gettysburg Campaign, 1863"
54275,lcsh,"World War, 1914-1918 -- Naval operations, British"
42190,lcsh,Humorous stories
25674,lcsh,Unidentified flying objects
49065,lcsh,"Luther, Martin, 1483-1546"
69631,lcsh,French literature -- 18th century
50199,lcsh,Austrian drama -- Translations into Finnish
55944,lcsh,"Children's stories, Finnish"
2846,lcsh,Autobiographies
14781,lcsh,"Helena, Saint, approximately 255-approximately 330 -- Legends"
11271,lcc,E300
37296,lcc,PR
1124,lcsh,Troy (Extinct city) -- Drama
26983,lcsh,Bullfighters -- Fiction
52639,lcsh,Judaism -- Early works to 1800
45602,lcc,QH
63442,lcsh,Science fiction
13536,lcc,AG
48754,lcsh,"World War, 1914-1918 -- Pictorial works"
68050,lcsh,Kings and rulers -- Juvenile fiction
67378,lcsh,"Solomon, John (Fictitious character) -- Fiction"
11334,lcsh,Scottish Borders (Scotland) -- Fiction
23250,lcsh,Mackinac Island (Mich. : Island) -- Fiction
70291,lcsh,Christmas stories
63340,lcsh,Detective and mystery stories
64189,lcc,GR
63031,lcc,AP
21479,lcsh,Whaling -- Juvenile fiction
51978,lcsh,"Hogarth, William, 1697-1764"
72685,lcc,PQ
67393,lcc,D501
73544,lcsh,"Great Britain. Army. Division, 42nd"
1319,lcsh,Industrial efficiency
17114,lcc,CT
1270,lcsh,Women -- Social conditions
36763,lcsh,Samoan Islands -- Description and travel
27810,lcsh,Religions
65730,lcsh,Science fiction
45550,lcc,DC
7706,lcsh,Poets -- Fiction
32722,lcsh,Judaism -- Doctrines
4868,lcsh,"Netherlands -- History -- Eighty Years' War, 1568-1648"
59444,lcc,DA
49496,lcsh,Adventure stories
24351,lcsh,Psychological fiction
9351,lcsh,Fugitives from justice -- Fiction
41423,lcsh,Alphabet rhymes
47693,lcc,F1461
45047,lcsh,Western stories
28503,lcsh,Wit and humor
32899,lcsh,Short stories
54053,lcc,PR
60125,lcsh,Soldiers -- Fiction
15683,lcsh,Thesis (Ph. D.)
29541,lcsh,London (England) -- Description and travel
61704,lcc,DG
69173,lcsh,Hindus -- Social life and customs -- Fiction
72986,lcsh,Police -- Great Britain -- Fiction
63092,lcc,BF
57839,lcc,PQ
501,lcsh,Animals -- Juvenile fiction
14646,lcsh,Twins -- Fiction
68259,lcsh,Hamburg (Germany) -- History
23970,lcsh,"Shakespeare, William, 1564-1616. Sonnets"
57948,lcsh,"Calvin, Jean, 1509-1564 -- Fiction"
74526,lcsh,Fantasy literature
33178,lcsh,Earth (Planet)
7807,lcsh,Girls -- Juvenile fiction
39560,lcsh,Legends
50362,lcsh,Brazil -- Description and travel
33706,lcc,HE
21295,lcc,PZ
7452,lcsh,"Yogananda, Paramahansa, 1893-1952"
51635,lcc,B
45358,lcsh,Fiction
58501,lcsh,French fiction -- 20th century
7547,lcc,E456
35617,lcsh,Animals -- Great Britain -- Fiction
21588,lcsh,"George, Saint, -303 -- Fiction"
12642,lcc,TT
62952,lcc,PQ
28993,lcc,PQ
27111,lcsh,New Brunswick -- History
54949,lcc,DD
70238,lcsh,"Short stories, French -- Translations into Finnish"
37020,lcc,LB
70254,lcsh,Music -- History and criticism
7782,lcsh,"Arthur, King -- Poetry"
23500,lcsh,Spain -- Fiction
51226,lcsh,"Lincoln, Abraham, 1809-1865 -- Songs and music -- Texts"
58109,lcc,QH
36096,lcc,DF
16183,lcsh,Indians of Mexico
8164,lcc,PR
75742,lcc,BX
40701,lcsh,Aquatic plants
39104,lcsh,Great Britain -- Social conditions
51615,lcsh,Human-alien encounters -- Fiction
65372,lcsh,War memorials -- Indiana -- Fort Wayne
45485,lcsh,Aeronautics -- Juvenile fiction
69280,lcsh,Comets -- Fiction
75304,lcsh,Nature stories
46321,lcc,DC
10898,lcsh,United States -- Description and travel
5231,lcsh,Mate selection -- Fiction
36400,lcsh,Runaway children -- Juvenile fiction
54762,lcsh,Communicable diseases
62745,lcsh,Romanies
12274,lcc,DS
41166,lcsh,Birds
73200,lcsh,Malicious mischief -- Juvenile fiction
37532,lcc,PZ
13732,lcsh,"Children's poetry, German"
12002,lcsh,"Mill, John Stuart, 1806-1873. Examination of Sir William Hamilton's philosophy"
62877,lcsh,Picture books for children
6948,lcsh,Germany -- Foreign relations -- 1871-1918
31151,lcc,PR
16650,lcc,TX
11712,lcsh,English wit and humor -- Periodicals
6169,lcsh,English essays
1881,lcsh,Frontier and pioneer life -- West (U.S.) -- Fiction
47807,lcsh,Upper class families -- England -- Fiction
60837,lcsh,Computers -- Fiction
69173,lcc,PK
55080,lcsh,Physicians -- Juvenile fiction
54055,lcc,BV
2924,lcc,QH
59569,lcsh,Italian poetry -- 18th century
33726,lcc,QA
43503,lcsh,"Paul, the Apostle, Saint"
20830,lcsh,Marriage
37831,lcsh,Fiction
74940,lcc,F001
52983,lcc,R
68468,lcc,PS
50222,lcsh,Historical fiction
39341,lcsh,Adventure and adventurers
16993,lcsh,Fiction
52422,lcc,TX
41062,lcsh,Science fiction
45063,lcsh,Birds -- Nests -- United States
62317,lcsh,England -- Social life and customs -- 20th century -- Fiction
37266,lcsh,Man-woman relationships -- Drama
51464,lcsh,"Panzacchi, Enrico, 1840-1904"
42440,lcc,PQ
18875,lcsh,Canada -- Fiction
36176,lcsh,Voyages and travels -- Juvenile fiction
21480,lcsh,Sailors -- Juvenile fiction
7199,lcsh,Humorous stories
11997,lcsh,Rescues -- Juvenile fiction
63998,lcc,GR
16476,lcsh,Brothers -- Juvenile fiction
75624,lcsh,"Short stories, English"
5116,lcc,B
9932,lcsh,Ohio River Valley -- Fiction
51366,lcsh,Clergy -- Fiction
67278,lcsh,Russia -- Politics and government -- 1801-1917 -- Fiction
18489,lcsh,Fiction
64966,lcc,PQ
40559,lcsh,Indians of Central America -- Nicaragua -- Drama
23208,lcsh,Fathers and daughters -- Juvenile fiction
32111,lcc,E456
57022,lcc,PR
21748,lcsh,Natural history -- Juvenile fiction
12581,lcsh,American fiction -- 19th century
7019,lcc,BJ
65293,lcc,HB
18365,lcc,PH
34684,lcc,DC
61762,lcsh,Australian poetry
47578,lcc,DA
30852,lcsh,Love -- Juvenile fiction
11191,lcsh,River life -- Fiction
69277,lcsh,Ocean travel -- Juvenile fiction
8391,lcsh,Science -- Periodicals
60791,lcsh,"Crimean War, 1853-1856"
66619,lcc,PR
36195,lcsh,American drama
50389,lcsh,"United States -- History -- Civil War, 1861-1865 -- Personal narratives"
71746,lcsh,School discipline
21150,lcsh,Nursery rhymes -- Adaptations
73823,lcsh,Hungarian drama -- 20th century
8815,lcc,DT
59967,lcsh,Children -- Death -- Juvenile fiction
1987,lcsh,Western stories
21453,lcsh,Conduct of life -- Juvenile fiction
55154,lcsh,Clergy -- Drama
27873,lcsh,Rome (Italy) -- Description and travel
47535,lcsh,England -- Social life and customs -- 19th century -- Fiction
51603,lcsh,Science fiction
3339,lcc,PQ
29682,lcc,PT
6881,lcsh,Opium abuse -- England
55726,lcc,PQ
53356,lcsh,Fiction
58350,lcsh,Opium abuse
33694,lcc,PR
43806,lcsh,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction"
16969,lcc,PZ
64281,lcsh,Pottery
69398,lcsh,Adventure stories
40908,lcsh,Basketball stories
38761,lcc,PZ
30890,lcsh,Child witnesses -- Fiction
25998,lcsh,Frontier and pioneer life -- Juvenile fiction
70886,lcsh,Spain -- Antiquities
64359,lcsh,Science fiction
39028,lcsh,"Ballads, Serbian"
71605,lcc,PR
7125,lcsh,Salvation Army -- Great Britain -- Biography
24739,lcc,HV
23763,lcsh,Kidnapping -- Juvenile fiction
32192,lcsh,United States -- Politics and government -- 1845-1849
20654,lcsh,Psychoanalysis
40178,lcsh,Family -- Juvenile fiction
7890,lcsh,Domestic fiction
21389,lcsh,Fireships -- Fiction
2707,lcsh,"History, Ancient"
31069,lcc,PQ
56713,lcc,PR
20234,lcsh,Aesthetics
60883,lcsh,"United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons"
26102,lcc,DC
29774,lcsh,"World War, 1939-1945 -- Aerial operations -- Juvenile fiction"
19063,lcc,PZ
71139,lcc,PS
20757,lcsh,Socialism
23235,lcc,AG
52966,lcsh,Swedish fiction
11960,lcsh,Western stories
16690,lcsh,"World War, 1914-1918 -- Personal narratives"
72646,lcc,AP
7745,lcsh,English fiction -- 19th century
15236,lcsh,"Mythology, Egyptian"
63731,lcsh,"Bell, Gertrude Lowthian, 1868-1926 -- Travel -- Middle East"
48339,lcsh,"English wit and humor, Pictorial"
36906,lcsh,Athletics -- Juvenile fiction
68997,lcsh,American literature -- 19th century -- Periodicals
20585,lcsh,Germany -- Fiction
19327,lcsh,Kassala (Sudan : Province) -- Description and travel
59135,lcsh,Constitutional law (Islamic law)
56340,lcsh,Triangles (Interpersonal relations) -- Fiction
55670,lcc,PS
55941,lcsh,"Beethoven, Ludwig van, 1770-1827"
5453,lcsh,German fiction -- Translations into English
4542,lcsh,Chess
16024,lcc,D
24041,lcc,PL
36754,lcc,PT
56808,lcc,DC
4531,lcc,PR
27170,lcsh,Comedy plays
33090,lcsh,Byzantine Empire -- Fiction
23177,lcc,PS
12152,lcsh,Short stories
59317,lcsh,Intrenchments
67923,lcc,PS
20682,lcsh,Marriage -- Economic aspects -- Fiction
46188,lcc,PZ
22840,lcsh,Short stories
64143,lcsh,Water-supply -- Indiana -- Indianapolis
7721,lcsh,"Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction"
18868,lcsh,Youth and death -- Juvenile fiction
37619,lcsh,Diamond mines and mining -- South Africa -- Fiction
50651,lcsh,Sailors -- Juvenile fiction
23665,lcsh,Animals -- Juvenile poetry
72931,lcsh,Algeria -- Description and travel
1152,lcsh,Nibelungen -- Romances
28253,lcsh,McGill University -- History
55383,lcsh,Literature -- Periodicals
43896,lcsh,Church and state
34298,lcc,PR
60017,lcsh,Animals -- Juvenile fiction
40534,lcsh,Flowers
61716,lcc,PR
12620,lcsh,"Short stories, French"
26820,lcsh,Race relations -- Fiction
13379,lcc,PZ
52329,lcc,PZ
69324,lcc,PS
2271,lcsh,Farm life -- Fiction
52465,lcsh,"Sermons, English -- 19th century"
48154,lcsh,"Mythology, Classical, in art"
13458,lcsh,Argentina -- Description and travel
41602,lcc,BS
5596,lcc,PT
14790,lcsh,"Short stories, French"
17196,lcsh,"Smith, Adam, 1723-1790"
70626,lcc,F001
63808,lcsh,Hunters -- Fiction
43471,lcsh,Young women -- Fiction
18793,lcc,PT
36969,lcsh,Women -- Confederate States of America
69069,lcsh,Conformity -- Fiction
36538,lcsh,Families -- Fiction
6192,lcsh,Canadian fiction
4459,lcsh,English fiction -- 19th century
24610,lcsh,Picture books for children
6133,lcsh,Short stories
61416,lcsh,Shetland (Scotland) -- Description and travel
29493,lcsh,Railroads and state -- United States
35706,lcsh,"Barr, Amelia E., 1831-1919"
63028,lcsh,Short stories
26687,lcc,PS
34973,lcc,E456
2721,lcc,PR
35942,lcsh,Courtship -- Fiction
46783,lcsh,Latter Day Saint churches -- History
60800,lcsh,Finnish fiction -- 20th century
39037,lcsh,Essays
61897,lcsh,Conduct of life -- Juvenile fiction
29122,lcsh,Mammals -- Mexico -- Tamaulipas
64724,lcsh,Space ships -- Fiction
29014,lcsh,Voyages and travels
67944,lcsh,Cabin boys
32665,lcsh,Science fiction
29814,lcc,PT
48907,lcsh,English language -- Errors of usage
8922,lcsh,"Germany, Northern -- Fiction"
65845,lcsh,Science fiction
74140,lcsh,Short stories
29585,lcsh,Mate selection -- Fiction
15497,lcc,B
71195,lcsh,Fantasy fiction
15,lcsh,Psychological fiction
75772,lcsh,Siberia (Russia) -- Description and travel
54215,lcc,R
66507,lcc,RA
22776,lcsh,Prague (Czech Republic) -- Description and travel
4925,lcc,BL
60105,lcsh,Hurricanes -- Texas -- Galveston -- History -- 20th century
71538,lcc,PQ
17674,lcsh,Wives -- Drama
66835,lcsh,Afrikaans poetry
66332,lcsh,"Massachusetts -- History -- New Plymouth, 1620-1691"
58193,lcsh,Villars-le-Grand (Switzerland) -- Description and travel
47408,lcsh,Tales -- England
22264,lcc,DA
62786,lcsh,Spain -- History
1274,lcsh,"Monmouth, James Scott, Duke of, 1649-1685 -- Fiction"
57097,lcc,DA
72169,lcsh,Fantasy fiction
52292,lcsh,"Education, Elementary -- United States"
47769,lcsh,Sieges -- Fiction
61970,lcsh,Musicians -- Fiction
23371,lcsh,Friendship -- Juvenile fiction
5285,lcsh,French poetry -- Translations into English
75412,lcsh,Domestic fiction
35087,lcsh,Eleusinian mysteries
40784,lcsh,Medievalism -- Scotland -- History -- 18th century
17848,lcsh,York (England) -- History
50615,lcc,AP
34386,lcc,PQ
13544,lcsh,Questions and answers -- Periodicals
23100,lcsh,Trisection of angle
14040,lcsh,English drama
45169,lcsh,Thieves
70652,lcsh,Horror tales
14928,lcsh,English wit and humor -- Periodicals
74802,lcsh,Portuguese fiction -- Translations into English
16971,lcsh,England -- Social life and customs -- Fiction
45411,lcsh,Survival -- Jura Mountains (France and Switzerland)
69969,lcc,PS
14234,lcc,PR
10052,lcsh,Manners and customs -- Fiction
348,lcsh,Hesiod -- Translations into English
69981,lcc,DG
74404,lcsh,Conduct of life
21332,lcc,PR
69309,lcsh,Domestic fiction
58834,lcsh,London (England) -- Description and travel
39535,lcc,BJ
18463,lcsh,German poetry -- 18th century
37597,lcc,PR
76147,lcsh,South America -- Fiction
6487,lcsh,College stories
71220,lcsh,African Americans -- Colonization -- Africa
67764,lcsh,Young men -- Fiction
63921,lcsh,Mother and child -- Fiction
72149,lcsh,Humorous stories
46614,lcsh,Fishes
48229,lcc,D501
38920,lcc,PT
61043,lcsh,New York (N.Y.) -- Description and travel
17012,lcsh,Historical fiction
6157,lcsh,Peasants -- Russia -- Fiction
74155,lcc,PZ
60726,lcsh,Human-alien encounters -- Fiction
54714,lcsh,Love stories
71429,lcsh,"France -- History -- Revolution, 1789-1799"
53610,lcsh,Nova Scotia -- History -- 1713-1763 -- Fiction
32533,lcc,HV
14424,lcsh,"Christian, Fletcher, 1764-1793"
556,lcsh,Fantasy literature
32246,lcc,E456
21632,lcc,PZ
21195,lcc,PS
66044,lcsh,Man-woman relationships -- Fiction
41219,lcsh,Inventions
57844,lcsh,"Wit and humor, Juvenile"
60357,lcc,HD
60694,lcsh,Science fiction
66821,lcsh,Ranchers -- Fiction
70791,lcc,QC
44837,lcsh,United States -- Politics and government -- 1815-1861
75276,lcsh,Plantation life -- Fiction
24458,lcsh,Young men -- Fiction
56950,lcsh,Children's stories
59167,lcc,PS
50931,lcsh,Empathy -- Juvenile fiction
40698,lcsh,Kansas -- History -- 1854-1861
48824,lcc,PS
12640,lcc,KD
18118,lcsh,"Landseer, Edwin Henry, Sir, 1802-1873"
75810,lcc,BF
10284,lcsh,"Trios (Piano, flute, violin)"
71400,lcsh,Hunting -- Malay Archipelago
47868,lcsh,Reformation -- Germany
59399,lcsh,Christian life -- Early works to 1800
10861,lcsh,"Paris (France) -- History -- Commune, 1871"
26367,lcsh,Missouri River -- Juvenile fiction
68892,lcsh,New York (N.Y.) -- Fiction
9676,lcsh,England -- Social life and customs -- 19th century -- Fiction
53557,lcsh,"Baillie, Matthew, 1761-1823"
35327,lcc,PL
204,lcsh,England -- Fiction
17377,lcsh,French fiction -- Translations into English
59608,lcsh,Florida -- Description and travel
49748,lcsh,Conduct of life -- Juvenile literature
11186,lcsh,"Humorous stories, English"
15057,lcc,PZ
4985,lcsh,"Fielding, Ruth (Fictitious character) -- Juvenile fiction"
59373,lcsh,Triton (Satellite) -- Fiction
33087,lcsh,Essays
8161,lcc,PR
17616,lcsh,Siblings -- Juvenile fiction
8151,lcsh,Inheritance and succession -- Juvenile fiction
72266,lcsh,Short stories
20078,lcsh,Musicians -- Fiction
1108,lcc,PR
62310,lcsh,Honesty -- Juvenile fiction
22035,lcc,M
65189,lcsh,United States -- Social life and customs -- 20th century -- Fiction
73224,lcc,PZ
2512,lcsh,Americans -- Oceania -- History -- 20th century
12636,lcsh,"Luther, Martin, 1483-1546"
23571,lcsh,Science fiction
71750,lcsh,Midshipmen -- Juvenile fiction
66099,lcsh,Children's literature -- Periodicals
4787,lcsh,Runaway husbands -- Fiction
31303,lcsh,"Boiardo, Matteo Maria, 1440 or 1441-1494"
53680,lcsh,Abstracting
48538,lcc,PS
44635,lcc,U
952,lcsh,"Swift, Tom (Fictitious character) -- Juvenile fiction"
14574,lcsh,Western stories
51499,lcsh,Life on other planets -- Fiction
33047,lcsh,Courage -- Fiction
64302,lcsh,Human-alien encounters -- Fiction
76017,lcc,ML
20335,lcsh,"Cavell, Edith, 1865-1915"
14064,lcc,BP
26974,lcc,HV
16412,lcc,PR
7879,lcsh,France -- Description and travel
21946,lcsh,Married women -- Fiction
59671,lcc,PR
534,lcsh,Scots -- France -- History -- 19th century
45806,lcsh,"Faust, -approximately 1540 -- Drama"
13080,lcc,PR
32721,lcc,F206
17112,lcsh,Quotations
40293,lcc,DC
12887,lcsh,Happiness
2454,lcsh,"Kennedy, Craig (Fictitious character) -- Fiction"
4075,lcc,PR
67529,lcsh,Adventure stories
28291,lcc,PZ
53207,lcsh,English drama -- Translations into Spanish
44101,lcc,DD
20140,lcc,PH
34881,lcsh,Virtue -- Early works to 1800
39507,lcc,PT
57326,lcc,CR
42925,lcsh,Biographical fiction
40800,lcsh,Love stories
45603,lcc,E456
203,lcsh,Uncle Tom (Fictitious character) -- Fiction
27872,lcsh,French fiction -- History and criticism
11257,lcsh,Children -- Conduct of life -- Juvenile fiction
56955,lcsh,Catholic Church -- Periodicals
60534,lcc,PH
30961,lcsh,Boarding schools -- Juvenile fiction
10859,lcsh,Mauritius -- Fiction
28812,lcc,HQ
20906,lcc,E151
70472,lcsh,Discoveries in geography -- Fiction
29338,lcc,D501
70788,lcsh,Murder -- Investigation -- Fiction
61967,lcc,PS
49104,lcc,D
70225,lcc,PZ
7082,lcsh,Witches -- Biography
16178,lcc,N
67187,lcsh,Islands -- Fiction
3780,lcc,PR
15018,lcsh,"United States -- Politics and government -- Handbooks, manuals, etc."
45895,lcsh,Antisemitism -- Fiction
42016,lcsh,Hermits -- Juvenile fiction
56667,lcsh,Babylonia -- History
2590,lcsh,Scotland -- Fiction
3988,lcsh,Paris (France) -- Fiction
68860,lcsh,Science fiction
25079,lcsh,Australia -- Juvenile fiction
24144,lcsh,Southeast Asia -- Description and travel -- Early works to 1800
33124,lcsh,"Granice, Harry, -1915"
41711,lcsh,Man-woman relationships -- Fiction
32293,lcsh,Short stories
710,lcsh,Short stories
31605,lcc,TX
10745,lcsh,Tristan (Legendary character) -- Legends
58513,lcsh,Brigands and robbers -- Juvenile fiction
44454,lcsh,Adventure stories
64672,lcsh,Short stories
31342,lcsh,Mothers and daughters -- Juvenile poetry
47098,lcsh,Romantic suspense fiction
42119,lcsh,Rocky Mountains -- Fiction
8960,lcc,F106
49477,lcsh,Fourth of July orations
39531,lcc,PR
14918,lcc,PG
20825,lcsh,"World War, 1914-1918 -- Periodicals"
32900,lcc,PS
24574,lcsh,Christian fiction
1532,lcsh,Fathers and daughters -- Drama
18143,lcsh,Romeo (Fictitious character) -- Drama
64898,lcc,KD
43048,lcsh,Boys -- Fiction
8013,lcc,BS
17397,lcc,AP
47695,lcsh,Short stories
70784,lcc,DA
58908,lcsh,Love stories
67763,lcsh,German fiction -- Translations into Finnish
52079,lcsh,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Massachusetts"
