x1,title,subtitle,image,author,publication,year,month,day,reading_time,claps,url,author_url,tag_ai,tag_artificial_intelligence,tag_big_data,tag_data,tag_data_science,tag_data_visualization,tag_deep_learning,tag_machine_learning
8824,"How, When & Where Are Drones Used In Firefighting",,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,6,2,0.0,https://medium.com/deepaerodrones/how-when-where-are-drones-used-in-firefighting-5794931cac36,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8825,Get Familiar With Top 10 YouTube UAV Channel,Up in the sky; is that a bird or drone? Deep in the water; is that a fish or,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,6,2,0.0,https://medium.com/deepaerodrones/get-familiar-with-top-10-youtube-uav-channel-d5ad1b234e86,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8831,AlterEgo: Interfacing with devices through silent speech,,1,Aneddotica Magazine,Aneddotica Magazine,2018,4,6,1,0.0,https://medium.com/aneddotica-magazine/alterego-interfacing-with-devices-through-silent-speech-f273aeedaec4,https://medium.com/@aneddoticamagaz,1,0,0,0,0,0,0,0
8832,Welcome to the IOE Paradigm,Imagine a world where the success of a business online is not predicated on the size of their marketing budget,1,Io  Internet of Equals,,2018,4,6,2,0.0,https://medium.com/@internetofequals/imagine-a-world-where-the-success-of-a-business-online-is-not-predicated-on-the-size-of-their-2e9af36e4a30,https://medium.com/@internetofequals,1,0,0,0,0,0,0,0
8835,Our Top 5 Recommendations on Who Not to Miss at this Years UC Expo,,1,UC Today,,2018,4,6,4,0.0,https://medium.com/@uctoday/our-top-5-recommendations-on-who-not-to-miss-at-this-years-uc-expo-a2102f192f7d,https://medium.com/@uctoday,1,0,0,0,0,0,0,0
8839,Conversational UX  05 Start First CUI Design<>,1 UX  1~3  Designer2,1,NathanChen,UXeastmeetswest,2018,4,7,3,189.0,https://medium.com/uxeastmeetswest/%E9%AB%94%E9%A9%97%E8%A8%AD%E8%A8%88%E6%96%B0%E6%8C%91%E6%88%B0-conversational-ux-%E7%B3%BB%E5%88%97-05-start-first-cui-design-%E4%B8%8B-e008249099c1,https://medium.com/@chavicoma,1,0,0,0,0,0,0,0
8843,AI  g0v,2018  3  22   Beta  Matters  g0v,1,Yun-Chen Chien,,2018,4,7,2,77.0,https://medium.com/@aelcenganda/open-ai-government-fdde5e8f6175,https://medium.com/@aelcenganda,1,0,0,0,0,0,0,0
8844,AIAPP,GOOGLE,1,,,2018,4,7,1,0.0,https://medium.com/@kenlingcw/ai%E7%9A%84%E9%81%BA%E8%A8%80-%E6%95%B8%E7%A2%BC%E6%9A%B4%E9%BE%8Dapp%E4%B8%96%E4%BB%A3-5b1bb98fabe,https://medium.com/@kenlingcw,1,0,0,0,0,0,0,0
8850,Meet The New UAVOS Aircraft Offering Easy Setup,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,7,2,0.0,https://medium.com/deepaerodrones/meet-the-new-uavos-aircraft-offering-easy-setup-66b93f033437,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8851,The Number Of State DOTs Are Testing Drones,According to a survey by the American Association of State Highway and,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,7,2,0.0,https://medium.com/deepaerodrones/the-number-of-state-dots-are-testing-drones-cd35f9881640,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8852,Researchers Captured The Stunning View Of Sea Ice Via Drones,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,7,2,0.0,https://medium.com/deepaerodrones/researchers-captured-the-stunning-view-of-sea-ice-via-drones-e672d9252abe,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8853,PwC: AI to contribute $320 billion USD to Middle East GDP by 2030,,1,@webcheen,,2018,4,7,3,0.0,https://medium.com/@webcheen/%D9%8Epwc-ai-to-contribute-320-billion-usd-to-middle-east-gdp-by-2030-6b9495d25a00,https://medium.com/@webcheen,1,0,0,0,0,0,0,0
8854,Japan To Scrap VLOS Regulations By End Of 2018,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,7,2,0.0,https://medium.com/deepaerodrones/japan-to-scrap-vlos-regulations-by-end-of-2018-c07a546b00b4,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8860,Do You Want to Chat in the Manner of Your Favorite Character?,,1,OLPORTAL,OLPORTAL,2018,4,7,3,434.0,https://medium.com/ol-portal-steps-forward-to-the-future-communicatio/do-you-want-to-chat-in-the-manner-of-your-favorite-character-94f1d7c6fed8,https://medium.com/@olportal.ai,1,0,0,0,0,0,0,0
8862,Speech Tch based on AIID,,0,b k,,2018,4,7,0,0.0,https://medium.com/@tyrachm/speech-tch-based-on-ai-id-2e8afdaeaa3a,https://medium.com/@tyrachm,1,0,0,0,0,0,0,0
8864,Rule-based approach VS AI based approach,,1,Petch Kruapanich,,2018,4,8,3,82.0,https://medium.com/@petchkruapanich/%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B9%81%E0%B8%8A%E0%B8%97%E0%B8%9A%E0%B8%AD%E0%B8%97%E0%B9%81%E0%B8%9A%E0%B8%9A-rule-based-approach-vs-ai-based-approach-3a32bee13ce3,https://medium.com/@petchkruapanich,1,0,0,0,0,0,0,0
8869,Cortex may be the next generation of Blockchain,"In spite of breakthroughs in blockchain technology Ethereum brought to the world, todays smart contracts are limited to short, crude, and conditional codes that can not react to changing variables. Therefore, current smart contracts will never",0,Forme,,2018,4,8,2,195.0,https://medium.com/@T_Forme_W/cortex-may-be-the-next-generation-of-blockchain-26435ef147d1,https://medium.com/@T_Forme_W,1,0,0,0,0,0,0,0
8874,,,1,IoTeX_Russian,iotex_ru,2018,4,8,6,1.0,https://medium.com/iotex-ru/%D0%B8%D1%81%D0%BA%D1%83%D1%81%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B5%D0%BA%D1%82-%D0%BD%D0%B0-%D0%B1%D0%BB%D0%BE%D0%BA%D1%87%D0%B5%D0%B9%D0%BD%D0%B5-%D0%B2-%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%B8%D1%86%D0%B5-4dceef9ca291,https://medium.com/@iotex_ru,1,0,0,0,0,0,0,0
8875,A Brief Intro of Blockchain and how AI can benefits from it,,1,Sabastian,,2018,4,8,3,98.0,https://medium.com/@sabeast4/a-breif-intro-of-blockchain-and-how-ai-can-benefits-from-it-858399db410,https://medium.com/@sabeast4,1,0,0,0,0,0,0,0
8888,Grnt leme Tekniklerinde Yapay Zeka Kullanm,,1,Cerebro,T rk e Yay n,2018,4,9,8,17.0,https://medium.com/t%C3%BCrkiye/g%C3%B6r%C3%BCnt%C3%BC-i%CC%87%C5%9Fleme-tekniklerinde-yapay-zeka-kullan%C4%B1m%C4%B1-24101616cc97,https://medium.com/@cerebro.tech,1,0,0,0,0,0,0,0
8896,Cortex <20180404>,CortexCortex,1,ww z,Cortex Labs,2018,4,9,7,4.0,https://medium.com/cortexlabs/cortex%E9%A1%B9%E7%9B%AE%E8%BF%9B%E5%BA%A6%E6%8A%A5%E5%91%8A-20180404%E7%AC%AC%E4%B8%80%E6%9C%9F-e7a5b3b72c86,https://medium.com/@zww920,1,0,0,0,0,0,0,0
8898,"The God, The Man and the Human Mind.",A brief note on philosophy of Westworld. [spoiler alert],1,Mahmoud Hamed,,2018,4,9,5,0.0,https://medium.com/@mahmoudhamed/the-god-the-man-and-the-brain-898ed2960d96,https://medium.com/@mahmoudhamed,1,0,0,0,0,0,0,0
8899,Do You Feel Lonely When Youre at Home? Fribo Is a Robot Designed to Help,,1,Cameron Coward,Hackster Blog,2018,4,9,2,16.0,https://blog.hackster.io/do-you-feel-lonely-when-youre-at-home-fribo-is-a-robot-designed-to-help-b7eb3e1bca4e,https://blog.hackster.io/@cameroncoward,1,0,0,0,0,0,0,0
8900,AI Photographs Chinese Jaywalkers; Shames Them on Public Screens,,1,Synced,SyncedReview,2018,4,9,3,65.0,https://medium.com/syncedreview/ai-photographs-chinese-jaywalkers-shames-them-on-public-screens-ad0a301a46a6,https://medium.com/@Synced,1,0,0,0,0,0,0,0
8902,Introducing Oasys,Decentralized platform for technology in education,1,Oasys Foundation,,2018,4,9,3,15.0,https://medium.com/@oasysorg/introducing-oasys-7b670df55811,https://medium.com/@oasysorg,1,0,0,0,0,0,0,0
8903,See what you can do with Camerai AR Studio and AR Filters SDK:,,0,Erez Tal,,2018,4,9,1,0.0,https://medium.com/@ereztal1/see-what-you-can-do-with-camerai-ar-studio-and-ar-filters-sdk-2e4fb64108bc,https://medium.com/@ereztal1,1,0,0,0,0,0,0,0
8904,Cortex-Cortex,2018327Cortex LabsCTOCONGRESS BLOCKCHAINRF-2018,1,ww z,Cortex Labs,2018,4,9,3,4.0,https://medium.com/cortexlabs/cortex%E5%85%A8%E7%90%83%E4%B9%8B%E6%97%85-%E8%8E%AB%E6%96%AF%E7%A7%91-cortex%E5%9B%A2%E9%98%9F%E5%8F%82%E4%B8%8E%E6%B7%B1%E5%85%A5%E6%8E%A2%E8%AE%A8%E5%8C%BA%E5%9D%97%E9%93%BE%E9%A2%86%E5%9F%9F%E7%AA%81%E7%A0%B4%E5%88%9B%E6%96%B0%E5%8F%AF%E8%83%BD%E6%80%A7-86e6812df3e7,https://medium.com/@zww920,1,0,0,0,0,0,0,0
8913,2015Whitfield DiffieCortex,,1,ww z,Cortex Labs,2018,4,9,2,2.0,https://medium.com/cortexlabs/%E7%8E%B0%E4%BB%A3%E5%AF%86%E7%A0%81%E5%AD%A6%E6%95%99%E7%88%B6-2015%E5%B9%B4%E5%9B%BE%E7%81%B5%E5%A5%96%E5%BE%97%E4%B8%BBwhitfield-diffie%E5%B0%86%E6%8B%85%E4%BB%BBcortex%E9%A1%B9%E7%9B%AE%E5%AD%A6%E6%9C%AF%E9%A1%BE%E9%97%AE-f7ab3366b8a2,https://medium.com/@zww920,1,0,0,0,0,0,0,0
8916,Drone Technologies To Help DOTs Save Time During Inspection,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,2,0.0,https://medium.com/deepaerodrones/drone-technologies-to-help-dots-save-time-during-inspection-733a29faa5b,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8917,201832916:00Huobi ProCTXC,Cortex CoinHuobi Pro,0,ww z,Cortex Labs,2018,4,9,3,6.0,https://medium.com/cortexlabs/%E9%87%8D%E8%A6%81%E4%BF%A1%E6%81%AF-2018%E5%B9%B43%E6%9C%8829%E6%97%A516-00-huobi-pro%E6%AD%A3%E5%BC%8F%E5%BC%80%E7%9B%98%E4%BA%A4%E6%98%93ctxc-f8cedfe305e1,https://medium.com/@zww920,1,0,0,0,0,0,0,0
8919,RS Metrics Identifies Class B-Mall Performances,"Posted on April 9, 2018",1,RS Metrics,,2018,4,9,4,17.0,https://medium.com/@RSMetrics/rs-metrics-identifies-class-b-mall-performances-3d44c3f4e8be,https://medium.com/@RSMetrics,1,0,0,0,0,0,0,0
8921,Meet The 6 Female Drone Photographers,What is basically the drone used for? The basic use with which all are familiar is capturing,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,1,0.0,https://medium.com/deepaerodrones/meet-the-6-female-drone-photographers-4cbd817ee92b,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8922,Privacy Concerns Of Citizens Related To Drone Use,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,2,0.0,https://medium.com/deepaerodrones/privacy-concerns-of-citizens-related-to-drone-use-164abb5083e6,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8924,How Drones Are Being Able To Reduce Inspection Cost By 50%,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,2,1.0,https://medium.com/deepaerodrones/how-drones-are-being-able-to-reduce-inspection-cost-by-50-5b0c83ad4c0,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8925,Meet The Vampire Drone That Consumes Itself,"Everyone has heard of drones, and a quite many have used it. But have you heard of",1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,1,0.0,https://medium.com/deepaerodrones/meet-the-vampire-drone-that-consumes-itself-5e6a4b715385,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8928,Mountain Wave SAR Uses Advanced Drone To Help Get Out Of Dangerous Situation,,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,9,2,0.0,https://medium.com/deepaerodrones/mountain-wave-sar-uses-advanced-drone-to-help-get-out-of-dangerous-situation-d758631d6def,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8931,Advertising Digital Trends Report vol. 5,"I work for Havas London. I write a digital trends report for the agency; its a roundup of interesting articles, opinion pieces, stats and more from the worlds of digital and techwith an advertising slant, of course.",0,Ben Allan,,2018,4,9,3,0.0,https://medium.com/@ben.allan/advertising-digital-trends-report-vol-5-c8daaae5cdda,https://medium.com/@ben.allan,1,0,0,0,0,0,0,0
8939,"Transhumanism: Cyborgs are nothing new, you are probably already friends with several of them","Cyborgs already walk among us. Actually, this is nothing new. For decades already we have been able to upgrade our frail human bodies with a pacemaker to keep our hearts",0,Bronwyn Ruth Williams,,2018,4,9,3,1.0,https://medium.com/@bronwynruthwilliams/transhumanism-cyborgs-are-nothing-new-you-are-probably-already-friends-with-several-of-them-91a9fe7523c5,https://medium.com/@bronwynruthwilliams,1,0,0,0,0,0,0,0
8941,Individualisering genom maskinlrning och dess pverkan p konsumenter,"Under de kommande ren s kommer maskininlrning att spela en allt strre roll inom marknadsfring, och fr att lta marknadsfrare pverka konsumenter. Det strsta problemet med individualisering, eller",0,Rasmus Pihl,,2018,4,9,2,0.0,https://medium.com/@corderoy.pihl/individualisering-genom-maskinl%C3%A4rning-och-dess-p%C3%A5verkan-p%C3%A5-konsumenter-fe548e805a3c,https://medium.com/@corderoy.pihl,1,0,0,0,0,0,0,0
8943,Mantra to rise from the current Matrix,"So how can we rise from the current matrix of lower carbon consciousness (6 Protons, Atomic",1,Dinesh Chandra,,2018,4,9,3,0.0,https://medium.com/@dineshchandra_8475/mantra-to-rise-from-the-current-matrix-84d9ec71251e,https://medium.com/@dineshchandra_8475,1,0,0,0,0,0,0,0
8944,Brand Loyalty is Deeper Than the Product,Consumers stick around when their evolving expectations are,1,Mindstream Interactive,Mindstream Interactive,2018,4,9,6,0.0,https://medium.com/mindstream-interactive/brand-loyalty-is-deeper-than-the-product-1912948147a3,https://medium.com/@Mindstream_Interactive,1,0,0,0,0,0,0,0
8945,Prediktiv analys och maskininlrning i framtidens fretag,Maskininlrning och AI r idag bda tv tmligen igenknda begrepp inom mnga olika fretag. Det kan dock vara svrt att skilja p de mnga paraplybegrepp som finns nr det kommer till artificiell intelligens. En av de allra,0,Rasmus Pihl,,2018,4,9,2,0.0,https://medium.com/@corderoy.pihl/prediktiv-analys-och-maskininl%C3%A4rning-i-framtidens-f%C3%B6retag-e6613844791e,https://medium.com/@corderoy.pihl,1,0,0,0,0,0,0,0
8948,Aitheon On A Globe Trotting Mission: Meetings With Leading Firms Over Their Robotics And AI Integrating Platform,"Aitheon is a Blockchain based platform designed to integrate a number of robotics, AI, IoT, human specialists and cryptocurrency into one",0,Coinidol,,2018,4,9,1,0.0,https://medium.com/@Vladar49/aitheon-on-a-globe-trotting-mission-meetings-with-leading-firms-over-their-robotics-and-ai-70d20f5742d8,https://medium.com/@Vladar49,1,0,0,0,0,0,0,0
8954,Digital Transformation in the Enterprise is Like Watching Your Kids Eat Broccoli,,1,Janine Sneed,Cognitive Voices,2018,4,10,5,28.0,https://medium.com/cognitivebusiness/digital-transformation-in-the-enterprise-is-like-watching-your-kids-eat-broccoli-a2454d8989c1,https://medium.com/@janine_sneed,1,0,0,0,0,0,0,0
8958,DeepBrain Chain Weekly Report #6,Dear DeepBrain Chain Community Members:,1,DeepBrain Chain,,2018,4,10,5,34.0,https://medium.com/@DeepBrain_Chain/deepbrain-chain-weekly-report-6-a4b6355249fb,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8959,China Puts Education Focus on AI; Plans 50 AI Research Centres By 2020,,1,Synced,SyncedReview,2018,4,10,3,46.0,https://medium.com/syncedreview/china-puts-education-focus-on-ai-plans-50-ai-research-centres-by-2020-5589c35ba701,https://medium.com/@Synced,1,0,0,0,0,0,0,0
8960,Industry 4.0: Technology convergence towards a decentralized ecosystem,,1,Puneet Goenka,The Tech Commune,2018,4,10,5,210.0,https://medium.com/the-tech-commune/industry-4-0-technology-convergence-towards-a-decentralized-ecosystem-be1461abebd3,https://medium.com/@puneetgoenka,1,0,0,0,0,0,0,0
8961,The true nature of returns in fashion e-commerce,Why do customers return items? This question has been,1,Easysize,,2018,4,10,5,95.0,https://medium.com/@EasySize/the-true-nature-of-returns-in-fashion-e-commerce-1e99b2770580,https://medium.com/@EasySize,1,0,0,0,0,0,0,0
8967,Managing a tech talk,"I have seen quite a lot of Ted talks, seminars, meet ups. But this time I was given a challenge to manage one. The",1,Abhishek Prasad,,2018,4,10,3,51.0,https://medium.com/@abhishek71994/managing-a-tech-talk-a16e9118465f,https://medium.com/@abhishek71994,1,0,0,0,0,0,0,0
8968,Sparer 3 hele arbejdsdage om mneden med simple tricks,MacKabler.dk er en dansk webshop grundlagt i,1,Roger,Roger Danmark,2018,4,10,4,17.0,https://blog.roger.ai/sparer-3-hele-arbejdsdage-om-m%C3%A5neden-med-simple-tricks-ef777732e4b5,https://blog.roger.ai/@tryroger,1,0,0,0,0,0,0,0
8969,Customer Support vs Customer Experience: How AI Drives Better Service and Outcomes,,1,Alan Finlay,Support Automation Magazine,2018,4,10,6,54.0,https://medium.com/support-automation-magazine/customer-support-vs-customer-experience-3488d8fe7c8f,https://medium.com/@sirfins,1,0,0,0,0,0,0,0
8974,604.0204.08,,1,DeepBrain Chain,,2018,4,10,5,24.0,https://medium.com/@DeepBrain_Chain/%E6%B7%B1%E8%84%91%E5%91%A8%E6%8A%A5%E7%AC%AC6%E6%9C%9F-04-02-04-08-65e0aad8b23e,https://medium.com/@DeepBrain_Chain,1,0,0,0,0,0,0,0
8979,GDPRWhat do you need to keep in mind while building a chatbot,,1,Sammy Deprez,arinti,2018,4,10,2,4.0,https://blog.arinti.be/gdpr-what-do-you-need-to-keep-in-mind-while-building-a-chatbot-e9bc1bac216,https://blog.arinti.be/@sammydeprez,1,0,0,0,0,0,0,0
8981,Le rcap tardif de la Maddy Keynote 2018,"Le premier fvrier dernier, je me suis dplace au 104 pour participer  la Maddy",1,Mathilde Faivre,,2018,4,10,9,11.0,https://medium.com/@mathildefaivre6/le-r%C3%A9cap-tardif-de-la-maddy-keynote-2018-53a56422dca9,https://medium.com/@mathildefaivre6,1,0,0,0,0,0,0,0
8983,Porque integraes so indispensveis para o seu chatbot!,,1,Renahn Ruas,,2018,4,10,3,56.0,https://medium.com/@ruasre/porque-integra%C3%A7%C3%B5es-s%C3%A3o-indispens%C3%A1veis-para-o-seu-chatbot-f622e421a2a5,https://medium.com/@ruasre,1,0,0,0,0,0,0,0
8987,Were attending the Fintech R:Evolution conference in Paris this afternoon,,1,Stacktical Team,DSLA by Stacktical,2018,4,10,2,66.0,https://medium.com/stacktical/were-attending-the-fintech-r-evolution-conference-in-paris-this-afternoon-ceabda1d7885,https://medium.com/@stacktical,1,0,0,0,0,0,0,0
8989,The Role Of UAVs In Agricultural Research,Texas A&M AgriLife rely on drones in its research to find the best wheat seed to,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,10,2,0.0,https://medium.com/deepaerodrones/the-role-of-uavs-in-agricultural-research-cbf8b06885b7,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8992,How Drones Are Helping Employees?,Drones have a very important job in inspection and surveying in high-risk environments like mines,1,DEEP AERO DRONES,DEEPAERODRONES,2018,4,10,2,0.0,https://medium.com/deepaerodrones/how-drones-are-helping-employees-a5e13b53d499,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8993,Drone USA Discloses A Reseller Partnership With Skyfire Consulting,"A drone reseller, service provider and distributer, Drone USA Inc. has formed a partnership with Atlanta-based Skyfire Consulting.",0,DEEP AERO DRONES,DEEPAERODRONES,2018,4,10,1,0.0,https://medium.com/deepaerodrones/drone-usa-discloses-a-reseller-partnership-with-skyfire-consulting-92d7e731d24d,https://medium.com/@deepaerodrones,1,0,0,0,0,0,0,0
8996,Allchips Intelligent BOM Tool Tutorial & How the BOM Tool help you,,1,Felix Law,,2018,4,10,7,0.0,https://medium.com/@Me120/allchips-intelligent-bom-tool-tutorial-how-the-bom-tool-help-you-38c4e8a1c9a,https://medium.com/@Me120,1,0,0,0,0,0,0,0
8998,"Un tableau de solutions ASA, chatbot",En crowdsourcing: Auto-ditable (Wikipedia des comparatifs),0,Pascal Kott,BotReady,2018,4,10,1,0.0,https://medium.com/chatbot-ch/un-tableau-de-solutions-asa-chatbot-74a4950bad6a,https://medium.com/@pkotte,1,0,0,0,0,0,0,0
8999,Lidskost sama o sob se stv tmatem uml inteligence,"Uml inteligence u smle zasahuje do oblast, kter jet donedvna patily vhradn lidsk tvoivosti.",0,Tomas Novotny,,2018,4,10,3,0.0,https://medium.com/@tn.tn.tn/lidskost-sama-o-sob%C4%9B-se-st%C3%A1v%C3%A1-t%C3%A9matem-um%C4%9Bl%C3%A9-inteligence-25791b51c9b2,https://medium.com/@tn.tn.tn,1,0,0,0,0,0,0,0
