set_num,name,year,theme_id,num_parts,img_url,inventory_id,quantity,id,version,_art_year
10867-1,Farmers' Market,2018,632,26,https://cdn.rebrickable.com/media/sets/10867-1.jpg,136485.0,1.0,21613,1,2018
10868-1,Farm Pony Stable,2018,632,59,https://cdn.rebrickable.com/media/sets/10868-1.jpg,136485.0,1.0,21614,1,2018
10869-1,Farm Adventures,2018,632,104,https://cdn.rebrickable.com/media/sets/10869-1.jpg,136485.0,1.0,24621,1,2018
10870-1,Farm Animals,2018,632,16,https://cdn.rebrickable.com/media/sets/10870-1.jpg,136485.0,1.0,23178,1,2018
10871-1,Airport,2018,632,29,https://cdn.rebrickable.com/media/sets/10871-1.jpg,,,21615,1,2018
10872-1,Train Bridge and Tracks,2018,634,26,https://cdn.rebrickable.com/media/sets/10872-1.jpg,,,25481,1,2018
10873-1,Minnie's Birthday Party,2018,641,21,https://cdn.rebrickable.com/media/sets/10873-1.jpg,,,25209,1,2018
10874-1,Steam Train,2018,634,59,https://cdn.rebrickable.com/media/sets/10874-1.jpg,,,25482,1,2018
10875-1,Cargo Train,2018,634,105,https://cdn.rebrickable.com/media/sets/10875-1.jpg,,,27157,2,2018
10876-1,Spider-Man & Hulk Adventures,2018,630,38,https://cdn.rebrickable.com/media/sets/10876-1.jpg,,,21616,1,2018
10877-1,Belle's Tea Party,2018,640,19,https://cdn.rebrickable.com/media/sets/10877-1.jpg,,,21617,1,2018
10878-1,Rapunzel's Tower,2018,640,37,https://cdn.rebrickable.com/media/sets/10878-1.jpg,,,21618,1,2018
10879-1,Gentle Giants Petting Zoo,2018,722,24,https://cdn.rebrickable.com/media/sets/10879-1.jpg,,,24623,1,2018
10880-1,T. rex Tower,2018,722,22,https://cdn.rebrickable.com/media/sets/10880-1.jpg,,,24624,1,2018
1088-1,Road Burner,1999,87,25,https://cdn.rebrickable.com/media/sets/1088-1.jpg,12146.0,1.0,14774,1,1999
10881-1,Mickey's Boat,2018,641,28,https://cdn.rebrickable.com/media/sets/10881-1.jpg,,,25208,1,2018
10882-1,Train Tracks,2018,634,23,https://cdn.rebrickable.com/media/sets/10882-1.jpg,,,25483,1,2018
10883-1,My First Tow Truck,2019,504,11,https://cdn.rebrickable.com/media/sets/10883-1.jpg,,,31172,1,2019
10884-1,My First Balancing Animals,2019,504,15,https://cdn.rebrickable.com/media/sets/10884-1.jpg,,,31269,1,2019
10885-1,My First Fun Puzzle,2019,504,15,https://cdn.rebrickable.com/media/sets/10885-1.jpg,,,30211,1,2019
10886-1,My First Car Creations,2019,504,34,https://cdn.rebrickable.com/media/sets/10886-1.jpg,,,30212,1,2019
10887-1,Creative Fun,2019,505,120,https://cdn.rebrickable.com/media/sets/10887-1.jpg,,,31270,1,2019
10889-1,Mickey's Vacation House,2019,641,57,https://cdn.rebrickable.com/media/sets/10889-1.jpg,,,35123,1,2019
1089-1,Basic Figures,1985,534,24,https://cdn.rebrickable.com/media/sets/1089-1.jpg,,,216,1,1985
10893-1,Spider-Man vs. Electro,2019,630,29,https://cdn.rebrickable.com/media/sets/10893-1.jpg,,,30435,1,2019
10894-1,Toy Story Train,2019,633,21,https://cdn.rebrickable.com/media/sets/10894-1.jpg,,,32529,1,2019
10895-1,Emmet and Lucy's Visitors from the DUPLO Planet,2019,504,53,https://cdn.rebrickable.com/media/sets/10895-1.jpg,,,30043,1,2019
10897-1,My First Minnie Build,2019,641,10,https://cdn.rebrickable.com/media/sets/10897-1.jpg,,,30436,1,2019
10898-1,My First Mickey Build,2019,641,9,https://cdn.rebrickable.com/media/sets/10898-1.jpg,,,30673,1,2019
10899-1,Frozen Ice Castle,2019,640,59,https://cdn.rebrickable.com/media/sets/10899-1.jpg,,,37859,1,2019
10900-1,Police Bike,2019,632,8,https://cdn.rebrickable.com/media/sets/10900-1.jpg,,,31271,1,2019
1090-1,TECHNIC Control I,1986,507,397,https://cdn.rebrickable.com/media/sets/1090-1.jpg,,,15156,1,1986
10901-1,Fire Truck,2019,632,21,https://cdn.rebrickable.com/media/sets/10901-1.jpg,,,31272,1,2019
10902-1,Police Station,2019,632,38,https://cdn.rebrickable.com/media/sets/10902-1.jpg,,,30213,1,2019
10903-1,Fire Station,2019,632,76,https://cdn.rebrickable.com/media/sets/10903-1.jpg,,,30214,1,2019
10904-1,Baby Animals,2019,504,9,https://cdn.rebrickable.com/media/sets/10904-1.jpg,,,35124,1,2019
10906-1,Tropical Island,2019,504,73,https://cdn.rebrickable.com/media/sets/10906-1.jpg,,,35125,1,2019
10907-1,World Animals,2019,504,121,https://cdn.rebrickable.com/media/sets/10907-1.jpg,,,35126,1,2019
10908-1,Plane,2019,632,12,https://cdn.rebrickable.com/media/sets/10908-1.jpg,,,31273,1,2019
10909-1,Heart Box,2020,505,80,https://cdn.rebrickable.com/media/sets/10909-1.jpg,,,43351,1,2020
10910-1,Submarine Adventure,2019,504,24,https://cdn.rebrickable.com/media/sets/10910-1.jpg,,,35127,1,2019
10913-1,Brick Box,2020,505,65,https://cdn.rebrickable.com/media/sets/10913-1.jpg,,,42591,1,2020
10914-1,Deluxe Brick Box,2020,505,85,https://cdn.rebrickable.com/media/sets/10914-1.jpg,,,42592,1,2020
10915-1,Alphabet Truck,2020,504,36,https://cdn.rebrickable.com/media/sets/10915-1.jpg,,,42593,1,2020
10917-1,Fire Truck,2020,504,6,https://cdn.rebrickable.com/media/sets/10917-1.jpg,,,42594,1,2020
10918-1,Tow Truck,2020,504,7,https://cdn.rebrickable.com/media/sets/10918-1.jpg,,,42595,1,2020
10919-1,Batcave,2020,653,33,https://cdn.rebrickable.com/media/sets/10919-1.jpg,,,56523,1,2020
10920-1,Elsa & Olaf's Tea Party,2020,640,17,https://cdn.rebrickable.com/media/sets/10920-1.jpg,,,42596,1,2020
1092-1,TECHNIC Control II,1986,507,467,https://cdn.rebrickable.com/media/sets/1092-1.jpg,,,1902,1,1986
10921-1,Super Heroes Lab,2020,630,30,https://cdn.rebrickable.com/media/sets/10921-1.jpg,,,42597,1,2020
10922-1,Ariel's Undersea Castle,2020,640,35,https://cdn.rebrickable.com/media/sets/10922-1.jpg,,,60838,1,2020
10924-1,Lightning McQueen's Race Day,2020,506,42,https://cdn.rebrickable.com/media/sets/10924-1.jpg,,,56525,1,2020
10925-1,Playroom,2020,652,17,https://cdn.rebrickable.com/media/sets/10925-1.jpg,,,42598,1,2020
10926-1,Bedroom,2020,652,16,https://cdn.rebrickable.com/media/sets/10926-1.jpg,,,42599,1,2020
10927-1,Pizza Stand,2020,632,18,https://cdn.rebrickable.com/media/sets/10927-1.jpg,,,42600,1,2020
10928-1,Bakery,2020,632,46,https://cdn.rebrickable.com/media/sets/10928-1.jpg,,,42601,1,2020
10929-1,Modular Playhouse,2020,652,133,https://cdn.rebrickable.com/media/sets/10929-1.jpg,,,42602,1,2020
10930-1,Bulldozer,2020,632,10,https://cdn.rebrickable.com/media/sets/10930-1.jpg,,,56526,1,2020
10931-1,Truck & Tracked Excavator,2020,632,20,https://cdn.rebrickable.com/media/sets/10931-1.jpg,,,56527,1,2020
10932-1,Wrecking Ball Demolition,2020,632,56,https://cdn.rebrickable.com/media/sets/10932-1.jpg,,,56528,1,2020
10933-1,Tower Crane & Construction,2020,632,123,https://cdn.rebrickable.com/media/sets/10933-1.jpg,,,60667,1,2020
10934-1,Creative Animals,2020,505,175,https://cdn.rebrickable.com/media/sets/10934-1.jpg,113619.0,1.0,45470,1,2020
10937-1,Batman: Arkham Asylum Breakout,2012,697,1621,https://cdn.rebrickable.com/media/sets/10937-1.jpg,,,3227,1,2012
10938-1,Dinosaur Nursery,2022,722,27,https://cdn.rebrickable.com/media/sets/10938-1.jpg,,,127473,1,2022
10939-1,T. rex and Triceratops Dinosaur Breakout,2021,722,36,https://cdn.rebrickable.com/media/sets/10939-1.jpg,,,100257,1,2021
10940-1,Spider-Man Headquarters,2021,630,36,https://cdn.rebrickable.com/media/sets/10940-1.jpg,,,100274,1,2021
1094-1,Johnny Thunder,1999,297,13,https://cdn.rebrickable.com/media/sets/1094-1.jpg,,,8023,1,1999
10941-1,Mickey & Minnie Birthday Train,2021,641,22,https://cdn.rebrickable.com/media/sets/10941-1.jpg,,,80334,1,2021
10942-1,Minnie's House and Café,2021,641,91,https://cdn.rebrickable.com/media/sets/10942-1.jpg,,,102570,1,2021
10943-1,Happy Childhood Moments,2021,504,231,https://cdn.rebrickable.com/media/sets/10943-1.jpg,,,78562,1,2021
10944-1,Space Shuttle Mission,2021,504,23,https://cdn.rebrickable.com/media/sets/10944-1.jpg,,,95914,1,2021
10945-1,Garbage Truck and Recycling,2021,632,19,https://cdn.rebrickable.com/media/sets/10945-1.jpg,,,100316,1,2021
10946-1,Family Camping Van Adventure,2021,632,30,https://cdn.rebrickable.com/media/sets/10946-1.jpg,,,100261,1,2021
10947-1,Race Cars,2021,632,44,https://cdn.rebrickable.com/media/sets/10947-1.jpg,,,100276,1,2021
10948-1,Parking Garage and Car Wash,2021,632,112,https://cdn.rebrickable.com/media/sets/10948-1.jpg,,,100307,1,2021
10949-1,Farm Animal Care,2021,632,11,https://cdn.rebrickable.com/media/sets/10949-1.jpg,,,84984,1,2021
10950-1,Farm Tractor & Animal Care,2021,632,27,https://cdn.rebrickable.com/media/sets/10950-1.jpg,,,84986,1,2021
1095-1,Super Sub,1999,312,24,https://cdn.rebrickable.com/media/sets/1095-1.jpg,,,11431,1,1999
10951-1,Horse Stable and Pony Care,2021,632,65,https://cdn.rebrickable.com/media/sets/10951-1.jpg,,,86354,1,2021
10952-1,"Barn, Tractor & Farm Animal Care",2021,632,97,https://cdn.rebrickable.com/media/sets/10952-1.jpg,,,84978,1,2021
10953-1,Unicorn,2021,504,8,https://cdn.rebrickable.com/media/sets/10953-1.jpg,,,81203,1,2021
10954-1,Number Train - Learn To Count,2021,504,23,https://cdn.rebrickable.com/media/sets/10954-1.jpg,,,100308,1,2021
10955-1,Animal Train,2021,504,15,https://cdn.rebrickable.com/media/sets/10955-1.jpg,,,80364,1,2021
10956-1,Amusement Park,2021,632,95,https://cdn.rebrickable.com/media/sets/10956-1.jpg,,,100256,1,2021
10957-1,Fire Helicopter & Police Car,2021,504,16,https://cdn.rebrickable.com/media/sets/10957-1.jpg,,,81204,1,2021
10958-1,Creative Birthday Party,2021,504,200,https://cdn.rebrickable.com/media/sets/10958-1.jpg,,,81546,1,2021
10959-1,Police Station & Helicopter,2022,632,40,https://cdn.rebrickable.com/media/sets/10959-1.jpg,,,125372,1,2022
10960-1,Belle's Ballroom,2022,640,23,https://cdn.rebrickable.com/media/sets/10960-1.jpg,,,118894,1,2022
1096-1,Race Buggy,1999,87,23,https://cdn.rebrickable.com/media/sets/1096-1.jpg,,,3710,1,1999
10961-1,Airplane & Airport,2021,632,28,https://cdn.rebrickable.com/media/sets/10961-1.jpg,,,102572,1,2021
10962-1,Buzz Lightyear’s Planetary Mission,2022,633,37,https://cdn.rebrickable.com/media/sets/10962-1.jpg,,,132422,1,2022
10963-1,Spider-Man & Friends: Funfair Adventure,2022,630,41,https://cdn.rebrickable.com/media/sets/10963-1.jpg,,,135585,1,2022
10964-1,Bath Time Fun: Floating Red Panda,2022,504,5,https://cdn.rebrickable.com/media/sets/10964-1.jpg,,,118916,1,2022
10965-1,Bath Time Fun: Floating Animal Train,2022,504,14,https://cdn.rebrickable.com/media/sets/10965-1.jpg,,,118893,1,2022
10966-1,Bath Time Fun: Floating Animal Island,2022,504,21,https://cdn.rebrickable.com/media/sets/10966-1.jpg,,,118874,1,2022
10967-1,Police Motorcycle,2022,632,5,https://cdn.rebrickable.com/media/sets/10967-1.jpg,,,125400,1,2022
10968-1,Doctor Visit,2022,632,34,https://cdn.rebrickable.com/media/sets/10968-1.jpg,,,125382,1,2022
10969-1,Fire Truck,2022,632,21,https://cdn.rebrickable.com/media/sets/10969-1.jpg,,,125377,1,2022
10970-1,Fire Station & Helicopter,2022,632,116,https://cdn.rebrickable.com/media/sets/10970-1.jpg,,,125367,1,2022
1097-1,Res-Q Runner,1999,92,18,https://cdn.rebrickable.com/media/sets/1097-1.jpg,,,7057,1,1999
10971-1,Wild Animals of Africa,2022,504,10,https://cdn.rebrickable.com/media/sets/10971-1.jpg,,,135586,1,2022
10972-1,Wild Animals of the Ocean,2022,504,32,https://cdn.rebrickable.com/media/sets/10972-1.jpg,,,135587,1,2022
10973-1,Wild Animals of South America,2022,504,71,https://cdn.rebrickable.com/media/sets/10973-1.jpg,,,135588,1,2022
10974-1,Wild Animals of Asia,2022,504,98,https://cdn.rebrickable.com/media/sets/10974-1.jpg,,,135589,1,2022
10975-1,Wild Animals of the World,2022,504,142,https://cdn.rebrickable.com/media/sets/10975-1.jpg,,,135590,1,2022
10976-1,Santa's Gingerbread House,2022,504,50,https://cdn.rebrickable.com/media/sets/10976-1.jpg,,,139294,1,2022
10977-1,My First Puppy & Kitten With Sounds,2022,504,22,https://cdn.rebrickable.com/media/sets/10977-1.jpg,,,135591,1,2022
10978-1,Creative Building Time,2022,504,120,https://cdn.rebrickable.com/media/sets/10978-1.jpg,,,118876,1,2022
10979-1,Wild Animals Of Europe,2022,504,85,https://cdn.rebrickable.com/media/sets/10979-1.jpg,,,136187,1,2022
10980-1,Green Building Plate,2022,505,1,https://cdn.rebrickable.com/media/sets/10980-1.jpg,,,125391,1,2022
1098-1,Hang Glider,1998,87,19,https://cdn.rebrickable.com/media/sets/1098-1.jpg,12146.0,1.0,6900,1,1998
1099-1,Ninja Blaster,1999,434,24,https://cdn.rebrickable.com/media/sets/1099-1.jpg,35734.0,1.0,15617,1,1999
1-1,Bulldozer Chain Links,1982,453,50,https://cdn.rebrickable.com/media/sets/1-1.jpg,,,38435,1,1982
1-10,Mini-Wheel Model Maker No. 1,1971,423,87,https://cdn.rebrickable.com/media/sets/1-10.jpg,,,2794,1,1971
1100-1,Sky Pirates,2001,50,110,https://cdn.rebrickable.com/media/sets/1100-1.jpg,,,8069,1,2001
11001-1,Bricks and Ideas,2019,621,123,https://cdn.rebrickable.com/media/sets/11001-1.jpg,,,30437,1,2019
11002-1,Basic Brick Set,2019,621,300,https://cdn.rebrickable.com/media/sets/11002-1.jpg,,,30438,1,2019
11003-1,Bricks and Eyes,2019,621,451,https://cdn.rebrickable.com/media/sets/11003-1.jpg,,,30439,1,2019
11004-1,Windows of Creativity,2019,621,450,https://cdn.rebrickable.com/media/sets/11004-1.jpg,,,35280,1,2019
11005-1,Creative Fun,2019,621,900,https://cdn.rebrickable.com/media/sets/11005-1.jpg,,,31169,1,2019
11006-1,Creative Blue Bricks,2020,621,52,https://cdn.rebrickable.com/media/sets/11006-1.jpg,103357.0,1.0,42959,1,2020
11007-1,Creative Green Bricks,2020,621,60,https://cdn.rebrickable.com/media/sets/11007-1.jpg,103357.0,1.0,42960,1,2020
11008-1,Bricks and Houses,2020,621,270,https://cdn.rebrickable.com/media/sets/11008-1.jpg,,,42961,1,2020
11009-1,Bricks and Lights,2020,621,441,https://cdn.rebrickable.com/media/sets/11009-1.jpg,103357.0,1.0,43389,1,2020
110-1,Universal Building Set,1977,469,129,https://cdn.rebrickable.com/media/sets/110-1.jpg,,,13693,1,1977
11010-1,White Baseplate,2020,621,1,https://cdn.rebrickable.com/media/sets/11010-1.jpg,,,42735,1,2020
1101-1,Replacement 4.5V Motor,1977,443,1,https://cdn.rebrickable.com/media/sets/1101-1.jpg,,,10870,1,1977
11011-1,Bricks and Animals,2020,621,1500,https://cdn.rebrickable.com/media/sets/11011-1.jpg,,,45427,1,2020
11012-1,Creative White Bricks,2021,621,60,https://cdn.rebrickable.com/media/sets/11012-1.jpg,103357.0,1.0,87845,1,2021
11013-1,Creative Transparent Bricks,2021,621,500,https://cdn.rebrickable.com/media/sets/11013-1.jpg,,,81553,1,2021
11014-1,Bricks and Wheels,2021,621,653,https://cdn.rebrickable.com/media/sets/11014-1.jpg,,,87827,1,2021
11015-1,Around The World,2021,621,950,https://cdn.rebrickable.com/media/sets/11015-1.jpg,,,100763,1,2021
11016-1,Creative Building Bricks,2021,621,1201,https://cdn.rebrickable.com/media/sets/11016-1.jpg,,,81552,1,2021
11017-1,Creative Monsters,2022,621,140,https://cdn.rebrickable.com/media/sets/11017-1.jpg,,,125394,1,2022
11018-1,Creative Ocean Fun,2022,621,333,https://cdn.rebrickable.com/media/sets/11018-1.jpg,,,125381,1,2022
11019-1,Bricks and Functions,2022,621,500,https://cdn.rebrickable.com/media/sets/11019-1.jpg,,,125376,1,2022
11020-1,Build Together,2022,621,1601,https://cdn.rebrickable.com/media/sets/11020-1.jpg,,,136102,1,2022
1102-1,Motor Bushes,1977,456,4,https://cdn.rebrickable.com/media/sets/1102-1.jpg,,,792,1,1977
11021-1,90 Years of Play,2022,621,1100,https://cdn.rebrickable.com/media/sets/11021-1.jpg,,,132424,1,2022
11022-1,Space Mission,2022,621,1700,https://cdn.rebrickable.com/media/sets/11022-1.jpg,,,136101,1,2022
11023-1,Green Baseplate,2022,621,1,https://cdn.rebrickable.com/media/sets/11023-1.jpg,,,125403,1,2022
11024-1,Gray Baseplate,2022,621,1,https://cdn.rebrickable.com/media/sets/11024-1.jpg,,,125390,1,2022
11025-1,Blue Baseplate,2022,621,1,https://cdn.rebrickable.com/media/sets/11025-1.jpg,,,125402,1,2022
11026-1,White Baseplate,2022,621,1,https://cdn.rebrickable.com/media/sets/11026-1.jpg,,,125404,1,2022
1103-1,Battery Box,1977,443,1,https://cdn.rebrickable.com/media/sets/1103-1.jpg,,,11603,1,1977
1103-2,DNA Student Set,2008,517,522,https://cdn.rebrickable.com/media/sets/1103-2.jpg,,,10401,1,2008
1104-1,Battery Cables (75cm),1977,443,2,https://cdn.rebrickable.com/media/sets/1104-1.jpg,,,15150,1,1977
1105-1,Crawler Tracks,1977,443,2,https://cdn.rebrickable.com/media/sets/1105-1.jpg,,,2379,1,1977
1106-1,Battery Tender,1977,456,2,https://cdn.rebrickable.com/media/sets/1106-1.jpg,,,12515,1,1977
1106-2,Basic Building Set,1999,470,431,https://cdn.rebrickable.com/media/sets/1106-2.jpg,,,14067,1,1999
1107-1,Signal and Direction-Change Switch,1977,456,4,https://cdn.rebrickable.com/media/sets/1107-1.jpg,,,8372,1,1977
1108-1,Magnetic Couplings,1977,456,4,https://cdn.rebrickable.com/media/sets/1108-1.jpg,,,12901,1,1977
1109-1,Magnetic Couplings for Railway Car,1977,456,4,https://cdn.rebrickable.com/media/sets/1109-1.jpg,,,6389,1,1977
1-11,Basic Souvenir Box,1981,469,36,https://cdn.rebrickable.com/media/sets/1-11.jpg,,,3289,1,1981
1110-1,Train Wheels,1977,456,8,https://cdn.rebrickable.com/media/sets/1110-1.jpg,,,16022,1,1977
111-1,Universal Building Set,1977,469,174,https://cdn.rebrickable.com/media/sets/111-1.jpg,,,6879,1,1977
1111-1,Rubber Rims for Locomotive Wheels,1977,456,8,https://cdn.rebrickable.com/media/sets/1111-1.jpg,,,2941,1,1977
111-2,Starter Train Set without Motor,1966,235,118,https://cdn.rebrickable.com/media/sets/111-2.jpg,,,14675,1,1966
1112-1,Train Sliding Wheel Blocks,1977,456,2,https://cdn.rebrickable.com/media/sets/1112-1.jpg,,,15427,1,1977
1113-1,Motor Frame and Couplers,1977,443,5,https://cdn.rebrickable.com/media/sets/1113-1.jpg,,,4162,1,1977
11138-1,Bionicle Barraki Wallet,2008,501,0,https://cdn.rebrickable.com/media/sets/11138-1.jpg,,,92729,1,2008
1114-1,Motor Frame,1977,443,1,https://cdn.rebrickable.com/media/sets/1114-1.jpg,,,10776,1,1977
1115-1,4.5V Lighting Brick (2 x 2),1977,443,1,https://cdn.rebrickable.com/media/sets/1115-1.jpg,,,6022,1,1977
1116-1,"Chain Links, Small",1977,443,25,https://cdn.rebrickable.com/media/sets/1116-1.jpg,,,15159,1,1977
1118-1,"Boat Weight, Red",1977,443,1,https://cdn.rebrickable.com/media/sets/1118-1.jpg,,,702,1,1977
111901-1,Garmadon,2019,435,10,https://cdn.rebrickable.com/media/sets/111901-1.jpg,,,34764,1,2019
111902-1,Wu,2019,435,6,https://cdn.rebrickable.com/media/sets/111902-1.jpg,,,39226,1,2019
111903-1,Kai vs. Wyplash,2019,435,13,https://cdn.rebrickable.com/media/sets/111903-1.jpg,,,39213,1,2019
111904-1,Jay vs. Lasha,2019,435,12,https://cdn.rebrickable.com/media/sets/111904-1.jpg,,,42111,1,2019
1119-1,Locomotive Piston Assemblies,1977,456,6,https://cdn.rebrickable.com/media/sets/1119-1.jpg,,,15397,1,1977
1-12,Small Basic Set,1977,433,94,https://cdn.rebrickable.com/media/sets/1-12.jpg,,,38434,1,1977
11-2,Small Pre-School Basic Set,1973,433,31,https://cdn.rebrickable.com/media/sets/11-2.jpg,,,1647,1,1973
112005-1,Cole vs. Nindroid,2020,435,20,https://cdn.rebrickable.com/media/sets/112005-1.jpg,,,45064,1,2020
112006-1,Lloyd vs. Stone Warrior,2020,435,12,https://cdn.rebrickable.com/media/sets/112006-1.jpg,,,50115,1,2020
112007-1,Wu vs. Skulkin,2020,435,13,https://cdn.rebrickable.com/media/sets/112007-1.jpg,,,70884,1,2020
112008-1,Kai vs. Lasha,2020,435,12,https://cdn.rebrickable.com/media/sets/112008-1.jpg,,,77258,1,2020
1120-1,Tires (42 mm),1977,443,2,https://cdn.rebrickable.com/media/sets/1120-1.jpg,,,3248,1,1977
112-1,Universal Building Set,1977,469,200,https://cdn.rebrickable.com/media/sets/112-1.jpg,,,4456,1,1977
112109-1,Wu vs. Garmadon,2021,435,13,https://cdn.rebrickable.com/media/sets/112109-1.jpg,,,85627,1,2021
1121-1,"Propellers, Wheels and Rotor Unit",1977,443,15,https://cdn.rebrickable.com/media/sets/1121-1.jpg,,,3874,1,1977
112110-1,Cole vs. Lasha,2021,435,14,https://cdn.rebrickable.com/media/sets/112110-1.jpg,,,92919,1,2021
112111-1,Lloyd vs. Soul Archer,2021,435,10,https://cdn.rebrickable.com/media/sets/112111-1.jpg,,,100549,1,2021
112112-1,Jay vs. Eyezor,2021,435,10,https://cdn.rebrickable.com/media/sets/112112-1.jpg,,,105450,1,2021
112113-1,Kai vs. Nindroid,2021,435,10,https://cdn.rebrickable.com/media/sets/112113-1.jpg,,,110193,1,2021
112114-1,Zane vs. Wyplash,2021,435,14,https://cdn.rebrickable.com/media/sets/112114-1.jpg,,,115383,1,2021
112-2,Locomotive with Motor,1966,235,74,https://cdn.rebrickable.com/media/sets/112-2.jpg,,,3806,1,1966
1122-1,Hinges,1977,443,3,https://cdn.rebrickable.com/media/sets/1122-1.jpg,,,15438,1,1977
112215-1,Cole vs. Ronin,2021,435,10,https://cdn.rebrickable.com/media/sets/112215-1.jpg,,,122515,1,2021
112216-1,Zane vs. Nindroid,2022,435,16,https://cdn.rebrickable.com/media/sets/112216-1.jpg,,,128578,1,2022
112217-1,Kai vs. Boa Destructor,2022,435,13,https://cdn.rebrickable.com/media/sets/112217-1.jpg,,,133163,1,2022
112218-1,Lloyd vs. Overlord,2022,435,12,https://cdn.rebrickable.com/media/sets/112218-1.jpg,,,139892,1,2022
112219-1,Jay Vs. Nindroid,2022,435,11,https://cdn.rebrickable.com/media/sets/112219-1.jpg,,,147152,1,2022
112-3,2 40 x 40 Baseplates,1971,371,2,https://cdn.rebrickable.com/media/sets/112-3.jpg,,,68754,1,1971
1123-1,"Ball and Socket Couplings, Articulated Joint",1977,443,8,https://cdn.rebrickable.com/media/sets/1123-1.jpg,,,8353,1,1977
